"운영일","PPC","hash","SKU","UNIT","SKU당 피킹시간","UNIT당 피킹시간","주차","월","년"
"2025-05-07","동탄점","MyuI9veT",3,6.0,"0.45",0.225,19,5,2025
"2025-05-07","전주점","JPBaP37K",309,431.0,"0.32",0.23271461716937356,19,5,2025
"2025-05-07","영등포신길점","ydAtLkhX",314,420.0,"0.29",0.21314285714285713,19,5,2025
"2025-05-07","서초교대점","Rn86CMHW",321,553.0,"0.37",0.21766726943942136,19,5,2025
"2025-05-07","금천독산점","IXeMTgEC",292,407.0,"0.21",0.15117936117936118,19,5,2025
"2025-05-07","대전중구점","z4HEhQuh",411,535.0,"0.23",0.17854205607476634,19,5,2025
"2025-05-07","하남점","JK8NB8qO",204,299.0,"0.30",0.20127090301003345,19,5,2025
"2025-05-07","강북미아점","g9Uc3A5b",455,716.0,"0.40",0.25155027932960894,19,5,2025
"2025-05-07","춘천점","xiVjeuvG",176,245.0,"0.28",0.20395918367346938,19,5,2025
"2025-05-07","용산한남점","QodDglp8",322,454.0,"0.35",0.24861233480176212,19,5,2025
"2025-05-07","수원광교점","jrJGYKsY",473,662.0,"0.22",0.1599093655589124,19,5,2025
"2025-05-07","서대문신촌점","avWMaoPQ",399,602.0,"0.30",0.19704318936877077,19,5,2025
"2025-05-07","안양점","uyDMl1xw",369,543.0,"0.22",0.1479926335174954,19,5,2025
"2025-05-07","도봉쌍문점","eFw4LdPR",9,10.0,"0.16",0.141,19,5,2025
"2025-05-07","인천남부점","MEGRs4JP",14,14.0,"0.19",0.19142857142857145,19,5,2025
"2025-05-07","은평점","OTR39nYM",431,647.0,"0.22",0.1472642967542504,19,5,2025
"2025-05-07","부산동래점","P9xNwMFN",392,598.0,"0.27",0.17740802675585285,19,5,2025
"2025-05-07","광진자양점","7o0MP1AI",434,597.0,"0.37",0.26695142378559467,19,5,2025
"2025-05-07","시흥점","XM8EDkPW",400,611.0,"0.39",0.25765957446808513,19,5,2025
"2025-05-07","천안점","PMQLYX8d",80,115.0,"0.28",0.1934782608695652,19,5,2025
"2025-05-07","동탄점","kgZlxZ68",353,510.0,"0.34",0.2332156862745098,19,5,2025
"2025-05-07","춘천점","t2QCREhv",432,598.0,"0.33",0.23665551839464885,19,5,2025
"2025-05-07","인천부평점","6lm4ZskD",3,4.0,"0.23",0.1725,19,5,2025
"2025-05-07","강남양재점","09WS4E9j",370,631.0,"0.43",0.2496513470681458,19,5,2025
"2025-05-07","서대문신촌점","D3Ovdgm1",20,27.0,"0.30",0.22037037037037038,19,5,2025
"2025-05-07","강남압구정점","oimfVH9x",355,562.0,"0.59",0.3748754448398577,19,5,2025
"2025-05-07","강서화곡점","ETToNdWb",562,857.0,"0.42",0.2759743290548425,19,5,2025
"2025-05-07","인천남부점","UTh4k8oi",419,599.0,"0.34",0.23582637729549247,19,5,2025
"2025-05-07","부산진구점","DsZ9443b",161,220.0,"0.21",0.15068181818181817,19,5,2025
"2025-05-07","강서화곡점","3wMd3Yf3",23,35.0,"0.30",0.19885714285714284,19,5,2025
"2025-05-07","중구명동점","pha6eyz2",636,982.0,"0.32",0.2090529531568228,19,5,2025
"2025-05-07","인천부평점","oprVaegn",568,834.0,"0.27",0.18591127098321344,19,5,2025
"2025-05-07","대구중구점","ZiFnw9e8",447,630.0,"0.35",0.2512063492063492,19,5,2025
"2025-05-07","인천남부점","B13K2k25",275,365.0,"0.36",0.2712876712328767,19,5,2025
"2025-05-07","송파문정점","kWhcCVtA",269,365.0,"0.48",0.35098630136986303,19,5,2025
"2025-05-07","서대문신촌점","ReYda5f6",37,45.0,"0.21",0.17577777777777778,19,5,2025
"2025-05-07","구리점","ZdZuaufw",440,631.0,"0.54",0.37530903328050713,19,5,2025
"2025-05-07","수원권선점","a9Nl0OAt",456,627.0,"0.48",0.34926634768740034,19,5,2025
"2025-05-07","서초내방점","fN6YOCYB",611,968.0,"0.25",0.1590082644628099,19,5,2025
"2025-05-07","성남점","USAWF1Eb",835,1157.0,"0.29",0.20715643906655143,19,5,2025
"2025-05-07","강서화곡점","3IhztIhl",106,163.0,"0.28",0.1839877300613497,19,5,2025
"2025-05-07","광진자양점","YBJ6aiC7",321,428.0,"0.32",0.236892523364486,19,5,2025
"2025-05-07","안산점","kjyb2VL3",175,250.0,"0.26",0.18372,19,5,2025
"2025-05-07","인천검단점","FQ76sGjp",132,190.0,"0.38",0.26310526315789473,19,5,2025
"2025-05-07","중랑면목점","rKtdKTQK",336,499.0,"0.34",0.2306813627254509,19,5,2025
"2025-05-07","영등포신길점","xLarCATk",410,683.0,"0.27",0.16423133235724743,19,5,2025
"2025-05-07","인천청라점","oco8F7Qc",107,154.0,"0.54",0.3753896103896104,19,5,2025
"2025-05-07","강남양재점","Mq9mlp26",443,753.0,"0.41",0.24321381142098272,19,5,2025
"2025-05-07","대구달서점","UgtAKdky",413,627.0,"0.26",0.16802232854864432,19,5,2025
"2025-05-07","강서가양점","8X1cJNEE",364,555.0,"0.32",0.21138738738738738,19,5,2025
"2025-05-07","강남논현점","BwaDMNPj",149,242.0,"0.26",0.163099173553719,19,5,2025
"2025-05-07","수원광교점","95NYOhOq",64,105.0,"0.24",0.14914285714285713,19,5,2025
"2025-05-07","영등포신길점","bORtNQ8P",502,745.0,"0.20",0.13546308724832215,19,5,2025
"2025-05-07","인천남부점","EH6EUEgI",293,428.0,"0.36",0.24425233644859815,19,5,2025
"2025-05-07","대전서구점","8mV8a3rv",395,565.0,"0.24",0.1684070796460177,19,5,2025
"2025-05-07","안산점","dIMYTagy",18,21.0,"0.23",0.20095238095238094,19,5,2025
"2025-05-07","서초내방점","uGRJ0XYi",53,85.0,"0.28",0.17588235294117646,19,5,2025
"2025-05-07","인천부평점","dXlNeuX8",221,360.0,"0.28",0.1728611111111111,19,5,2025
"2025-05-07","구로신도림점","db2WUsle",258,359.0,"0.31",0.21983286908077995,19,5,2025
"2025-05-07","일산점","NZghhbPx",285,432.0,"0.26",0.17002314814814815,19,5,2025
"2025-05-07","수원권선점","PCnXHzP5",235,333.0,"0.25",0.177987987987988,19,5,2025
"2025-05-07","서대문신촌점","djy5qO9c",54,82.0,"0.30",0.19878048780487806,19,5,2025
"2025-05-07","평택점","1CwckLAm",516,724.0,"0.49",0.3473204419889503,19,5,2025
"2025-05-07","수원광교점","jMuwXQmb",300,409.0,"0.33",0.24180929095354525,19,5,2025
"2025-05-07","부산해운대점","THO6FLkM",562,801.0,"0.38",0.26705368289637954,19,5,2025
"2025-05-07","청주상당점","h9Prka9s",299,407.0,"0.33",0.241031941031941,19,5,2025
"2025-05-07","대구달서점","vgCrrCg2",416,622.0,"0.36",0.24368167202572347,19,5,2025
"2025-05-07","동작상도점","nFZu4syD",276,403.0,"0.23",0.15972704714640198,19,5,2025
"2025-05-07","강서화곡점","ldqoa45S",379,590.0,"0.29",0.18757627118644069,19,5,2025
"2025-05-07","고양점","p6swJPdC",197,298.0,"0.29",0.18922818791946308,19,5,2025
"2025-05-07","송파신천점","b80W9eyB",501,759.0,"0.26",0.17216073781291172,19,5,2025
"2025-05-07","서대문신촌점","gR7fTWyi",745,1054.0,"0.20",0.14242884250474383,19,5,2025
"2025-05-07","천안점","bnbWJOXl",756,1054.0,"0.29",0.20639468690702087,19,5,2025
"2025-05-07","부산진구점","2nzJXluQ",693,934.0,"0.27",0.19839400428265525,19,5,2025
"2025-05-07","강남양재점","6bQZkGRB",390,578.0,"0.47",0.3170069204152249,19,5,2025
"2025-05-07","고양점","n7bZvsuF",385,535.0,"0.46",0.33422429906542056,19,5,2025
"2025-05-07","강남압구정점","VMdHxQ7Y",311,469.0,"0.82",0.5418763326226013,19,5,2025
"2025-05-07","천안점","eZDpOzEz",385,531.0,"0.26",0.19148775894538608,19,5,2025
"2025-05-07","하남점","cOdUWvrm",409,593.0,"0.25",0.17074198988195616,19,5,2025
"2025-05-07","용산한남점","uD7ElF97",286,422.0,"0.22",0.14957345971563982,19,5,2025
"2025-05-07","강남논현점","EFX2JpQL",255,367.0,"0.42",0.29226158038147143,19,5,2025
"2025-05-07","동작상도점","Ph0rPR7V",300,416.0,"0.20",0.14122596153846154,19,5,2025
"2025-05-07","김해점","utR9ego9",276,460.0,"0.23",0.1406304347826087,19,5,2025
"2025-05-07","대전중구점","LeiUcjMl",402,585.0,"0.23",0.15478632478632479,19,5,2025
"2025-05-07","서대문신촌점","9IFBc3vg",4,5.0,"0.18",0.13999999999999999,19,5,2025
"2025-05-07","대전서구점","c2BuIuk9",618,887.0,"0.30",0.20896279594137543,19,5,2025
"2025-05-07","안양점","ohCqYz63",319,478.0,"0.28",0.1844979079497908,19,5,2025
"2025-05-07","인천부평점","0Qvqe9n6",744,1094.0,"0.30",0.20602376599634367,19,5,2025
"2025-05-07","분당점","Fr1Q7fBl",617,981.0,"0.25",0.1598369011213048,19,5,2025
"2025-05-07","송파신천점","1xWhnI6g",313,504.0,"0.53",0.3306349206349206,19,5,2025
"2025-05-07","고양점","pxGgipL4",65,92.0,"0.39",0.275,19,5,2025
"2025-05-07","고양점","82prsfj9",5,7.0,"0.23",0.16142857142857142,19,5,2025
"2025-05-07","서초교대점","f4vJnmo2",204,326.0,"0.32",0.2030368098159509,19,5,2025
"2025-05-07","은평점","DmORoeD0",29,32.0,"0.32",0.2865625,19,5,2025
"2025-05-07","중랑면목점","oeELGnqk",756,1109.0,"0.29",0.19463480613165013,19,5,2025
"2025-05-07","도봉쌍문점","aBIdOI1w",42,54.0,"0.40",0.3146296296296296,19,5,2025
"2025-05-07","시흥점","4RabmpA9",258,356.0,"0.20",0.14292134831460676,19,5,2025
"2025-05-07","동작상도점","fsFLGtdJ",260,353.0,"0.37",0.27297450424929176,19,5,2025
"2025-05-07","평택고덕점","r3TXjxJe",456,692.0,"0.29",0.19273121387283237,19,5,2025
"2025-05-07","시흥점","wMG5JMPW",222,332.0,"0.29",0.19292168674698795,19,5,2025
"2025-05-07","대전유성점","BrmN2y7i",634,895.0,"0.30",0.21042458100558661,19,5,2025
"2025-05-07","동작상도점","hOUUJi0P",69,98.0,"0.22",0.15591836734693876,19,5,2025
"2025-05-07","청주상당점","uKai0vav",176,276.0,"0.22",0.13931159420289857,19,5,2025
"2025-05-07","인천용현점","d5lo63Ls",684,927.0,"0.26",0.18923408845738943,19,5,2025
"2025-05-07","마포상암점","JhxhZrIf",242,368.0,"0.32",0.21230978260869565,19,5,2025
"2025-05-07","원주점","0OCtW64y",545,798.0,"0.26",0.17723057644110277,19,5,2025
"2025-05-07","부산남구점","q3SPZc1z",344,495.0,"0.28",0.19692929292929293,19,5,2025
"2025-05-07","송파문정점","rIcQ4szH",212,310.0,"0.25",0.17038709677419356,19,5,2025
"2025-05-07","청주흥덕점","oY5tNBBK",299,439.0,"0.37",0.250751708428246,19,5,2025
"2025-05-07","부산해운대점","fAb8dUQr",228,327.0,"0.30",0.21058103975535167,19,5,2025
"2025-05-07","광진자양점","StL5K2eE",380,537.0,"0.42",0.29638733705772813,19,5,2025
"2025-05-07","부산남구점","lKWYsB1e",478,727.0,"0.29",0.19096286107290236,19,5,2025
"2025-05-07","동대문제기점","dkspSxv5",74,139.0,"0.28",0.14697841726618704,19,5,2025
"2025-05-07","의정부점","XVYOYioY",123,153.0,"0.28",0.2228104575163399,19,5,2025
"2025-05-07","안양점","90hyAzSm",485,700.0,"0.25",0.1718142857142857,19,5,2025
"2025-05-07","동대문제기점","S1RmL2xE",395,592.0,"0.55",0.36937499999999995,19,5,2025
"2025-05-07","동대문제기점","AsuD0qIr",401,562.0,"0.23",0.16316725978647686,19,5,2025
"2025-05-07","청주흥덕점","indVUz54",75,114.0,"0.31",0.2057017543859649,19,5,2025
"2025-05-07","대구수성점","R15lD844",180,255.0,"0.30",0.2111764705882353,19,5,2025
"2025-05-07","수원권선점","ateRIfS8",351,494.0,"0.41",0.29449392712550604,19,5,2025
"2025-05-07","인천용현점","uikxirog",127,183.0,"0.29",0.2007650273224044,19,5,2025
"2025-05-07","관악신림점","Uj37KzJ4",127,177.0,"0.21",0.14875706214689263,19,5,2025
"2025-05-07","영등포신길점","XDP6OzVh",293,478.0,"0.28",0.17169456066945604,19,5,2025
"2025-05-07","중랑면목점","OMFB6olM",605,956.0,"0.31",0.19418410041841003,19,5,2025
"2025-05-07","수원인계점","DgVfwRcS",37,54.0,"0.45",0.30722222222222223,19,5,2025
"2025-05-07","관악신림점","KG6jqKd3",492,704.0,"0.35",0.2471875,19,5,2025
"2025-05-07","강북미아점","hJsDe8uP",583,956.0,"0.38",0.2328347280334728,19,5,2025
"2025-05-07","강남양재점","DvUHhFdK",369,613.0,"0.26",0.15401305057096248,19,5,2025
"2025-05-07","용인점","gAXWx8WF",407,613.0,"0.25",0.1656933115823817,19,5,2025
"2025-05-07","용산한남점","Y7262tSm",132,207.0,"0.30",0.19227053140096617,19,5,2025
"2025-05-07","대구달서점","V4T3nPTc",86,123.0,"0.27",0.18983739837398375,19,5,2025
"2025-05-07","용인점","uPew113B",288,391.0,"0.35",0.25774936061381076,19,5,2025
"2025-05-07","인천부평점","IjLXXhIs",768,1129.0,"0.31",0.20775022143489816,19,5,2025
"2025-05-07","중랑면목점","N9SvS1HR",66,98.0,"0.54",0.36418367346938774,19,5,2025
"2025-05-07","은평점","heOg8VFJ",281,434.0,"0.30",0.19647465437788017,19,5,2025
"2025-05-07","울산남구점","N2grdTtv",628,883.0,"0.26",0.18764439411098527,19,5,2025
"2025-05-07","춘천점","YgX22A0z",494,687.0,"0.35",0.24809315866084425,19,5,2025
"2025-05-07","분당점","TfbIKfvo",545,856.0,"0.32",0.20327102803738317,19,5,2025
"2025-05-07","분당점","KLlXpLmn",706,1049.0,"0.21",0.14183031458531936,19,5,2025
"2025-05-07","도봉쌍문점","DuBevugR",602,895.0,"0.24",0.15831284916201116,19,5,2025
"2025-05-07","김포점","gPFbo0M0",501,732.0,"0.33",0.22612021857923498,19,5,2025
"2025-05-07","강북미아점","JKFkMAUW",754,1100.0,"0.25",0.1728,19,5,2025
"2025-05-07","성남점","SewTiFfE",254,408.0,"0.46",0.2834803921568627,19,5,2025
"2025-05-07","인천연수점","Uc31Jasg",485,683.0,"0.26",0.1874816983894583,19,5,2025
"2025-05-07","수원광교점","xKmV5v2j",326,471.0,"0.27",0.18696390658174097,19,5,2025
"2025-05-07","부산진구점","CiAOp70V",346,504.0,"0.29",0.20003968253968252,19,5,2025
"2025-05-07","대전유성점","wbDd6ACQ",91,122.0,"0.21",0.15770491803278688,19,5,2025
"2025-05-07","평택점","dMzypKIk",34,46.0,"0.27",0.19826086956521738,19,5,2025
"2025-05-07","인천부평점","6YyMsWTp",21,22.0,"0.30",0.29,19,5,2025
"2025-05-07","광진자양점","6CZlTswt",465,679.0,"0.37",0.2557879234167894,19,5,2025
"2025-05-07","대구달서점","sMw2ZrDP",67,97.0,"0.24",0.1665979381443299,19,5,2025
"2025-05-07","광진자양점","HP7aohqx",360,584.0,"0.31",0.18857876712328767,19,5,2025
"2025-05-07","천안점","byXwqr3l",66,83.0,"0.22",0.17265060240963856,19,5,2025
"2025-05-07","강남논현점","CWTl2U0q",513,820.0,"0.27",0.16965853658536587,19,5,2025
"2025-05-07","분당점","CfvbD0gV",332,495.0,"0.35",0.23218181818181818,19,5,2025
"2025-05-07","안산점","mfkAya6S",849,1218.0,"0.26",0.1841871921182266,19,5,2025
"2025-05-07","인천검단점","zYckZJss",540,756.0,"0.35",0.24985449735449733,19,5,2025
"2025-05-07","인천남부점","TgDhLX69",354,499.0,"0.29",0.2067935871743487,19,5,2025
"2025-05-07","인천남부점","C1BPmW4x",694,976.0,"0.28",0.20065573770491804,19,5,2025
"2025-05-07","강서가양점","fbGeiRWl",665,963.0,"0.25",0.16965732087227414,19,5,2025
"2025-05-07","강서화곡점","688nD7wA",606,908.0,"0.32",0.2112444933920705,19,5,2025
"2025-05-07","부산진구점","oJ7NlUMk",675,961.0,"0.26",0.1856191467221644,19,5,2025
"2025-05-07","동작상도점","oiFh8iVr",546,798.0,"0.26",0.17982456140350878,19,5,2025
"2025-05-07","성남점","EvniNkZ7",182,238.0,"0.29",0.21949579831932775,19,5,2025
"2025-05-07","강동천호점","AqnljkzM",242,364.0,"0.49",0.32695054945054947,19,5,2025
"2025-05-07","마포상암점","9KWjqYge",672,946.0,"0.22",0.15636363636363634,19,5,2025
"2025-05-07","강서가양점","68Ciee5T",532,778.0,"0.33",0.2239974293059126,19,5,2025
"2025-05-07","성동옥수점","WaQnG9YN",583,892.0,"0.26",0.17115470852017936,19,5,2025
"2025-05-07","용산한남점","lP2dHyFe",259,377.0,"0.30",0.20660477453580903,19,5,2025
"2025-05-07","강서화곡점","uBI0g0Hy",464,665.0,"0.46",0.3194135338345865,19,5,2025
"2025-05-07","구리점","HuQFjbcX",499,734.0,"0.62",0.4213351498637602,19,5,2025
"2025-05-07","강서가양점","NBtykXNL",613,933.0,"0.34",0.22441586280814577,19,5,2025
"2025-05-07","송파잠실점","VsJXESSP",264,408.0,"0.44",0.28269607843137257,19,5,2025
"2025-05-07","안양점","JhVQVZqX",530,748.0,"0.25",0.1770187165775401,19,5,2025
"2025-05-07","강남양재점","5jEJ12dc",214,340.0,"0.25",0.16044117647058823,19,5,2025
"2025-05-07","창원점","H0b4vIGu",69,82.0,"0.17",0.1424390243902439,19,5,2025
"2025-05-07","강북미아점","RBMBJPt1",320,452.0,"0.38",0.2676548672566372,19,5,2025
"2025-05-07","강북미아점","3XuAFYyU",120,179.0,"0.25",0.1658659217877095,19,5,2025
"2025-05-07","파주점","16qU97V1",553,864.0,"0.27",0.17033564814814814,19,5,2025
"2025-05-07","안산점","VxN7IYNF",585,876.0,"0.25",0.16946347031963468,19,5,2025
"2025-05-07","수원인계점","bUfK3RiB",638,915.0,"0.27",0.18724590163934426,19,5,2025
"2025-05-07","강동천호점","yDDUaXrw",554,828.0,"0.31",0.20571256038647345,19,5,2025
"2025-05-07","도봉쌍문점","EaMASHQm",728,1035.0,"0.21",0.14717874396135266,19,5,2025
"2025-05-07","동탄점","IVZfbWhH",680,955.0,"0.29",0.20786387434554973,19,5,2025
"2025-05-07","수원인계점","vxI2Dume",479,720.0,"0.26",0.17477777777777778,19,5,2025
"2025-05-07","서초내방점","IRwRgr8r",272,422.0,"0.29",0.18587677725118482,19,5,2025
"2025-05-07","수원권선점","3HaIyBM8",225,307.0,"0.29",0.21573289902280132,19,5,2025
"2025-05-07","청주상당점","4N0QlzDW",418,605.0,"0.26",0.17856198347107438,19,5,2025
"2025-05-07","수원인계점","GSEMyurK",318,479.0,"0.37",0.2474739039665971,19,5,2025
"2025-05-07","부산동래점","W19h6Em0",574,855.0,"0.28",0.18661988304093569,19,5,2025
"2025-05-07","인천부평점","GamfEp65",359,491.0,"0.30",0.2215885947046843,19,5,2025
"2025-05-07","동탄점","Ui5TB1Xb",311,453.0,"0.30",0.20810154525386312,19,5,2025
"2025-05-07","송파문정점","ueqNNeUU",204,309.0,"0.44",0.29372168284789646,19,5,2025
"2025-05-07","대구북구점","dRV3LBas",8,9.0,"0.91",0.8066666666666666,19,5,2025
"2025-05-07","강서화곡점","lUUlFaEq",75,106.0,"0.52",0.36462264150943396,19,5,2025
"2025-05-07","마포상암점","bZKUlh8P",386,592.0,"0.37",0.2395101351351351,19,5,2025
"2025-05-07","송파문정점","aLgvhZVI",415,588.0,"0.52",0.36363945578231294,19,5,2025
"2025-05-07","성동옥수점","QbUn9eeE",66,92.0,"0.28",0.20108695652173914,19,5,2025
"2025-05-07","서대문신촌점","vXjP8jKq",49,86.0,"0.35",0.1996511627906977,19,5,2025
