"date","center_name","주문(취소제외)"
"2025-04-22","원주점",6671
"2025-04-22","은평점",7846
"2025-04-22","의정부점",7750
"2025-04-22","인천검단점",3103
"2025-04-22","인천남부점",10547
"2025-04-22","인천부평점",12950
"2025-04-22","인천연수점",6341
"2025-04-22","인천용현점",4881
"2025-04-22","인천청라점",6561
"2025-04-22","일산점",7349
"2025-04-22","전주점",4284
"2025-04-22","중구명동점",4831
"2025-04-22","중랑면목점",8072
"2025-04-22","창원점",3548
"2025-04-22","천안점",10359
"2025-04-22","청주상당점",5299
"2025-04-22","청주흥덕점",6077
"2025-04-22","춘천점",3073
"2025-04-22","파주점",5701
"2025-04-22","평택고덕점",3535
"2025-04-22","평택점",8835
"2025-04-22","하남점",5876
"2025-04-23","강남논현점",6477
"2025-04-23","강남압구정점",4152
"2025-04-23","강남양재점",7935
"2025-04-23","강동천호점",7474
"2025-04-23","강북미아점",7330
"2025-04-23","강서가양점",7675
"2025-04-23","강서화곡점",11191
"2025-04-23","고양점",3483
"2025-04-23","관악신림점",8968
"2025-04-23","광진자양점",7791
"2025-04-23","구로신도림점",5538
"2025-04-23","구리점",5253
"2025-04-23","군포점",3299
"2025-04-23","금천독산점",5802
"2025-04-23","김포점",5587
"2025-04-23","김해점",2689
"2025-04-23","노원중계점",6451
"2025-04-23","대구달서점",6131
"2025-04-23","대구북구점",2552
"2025-04-23","대구수성점",4401
"2025-04-23","대구중구점",4061
"2025-04-23","대전서구점",7550
"2025-04-23","대전유성점",3761
"2025-04-23","대전중구점",5748
"2025-04-23","도봉쌍문점",8675
"2025-04-23","동대문제기점",8650
"2025-04-23","동작상도점",5282
"2025-04-23","동탄점",6487
"2025-04-23","마포상암점",4733
"2025-04-23","부산남구점",4035
"2025-04-23","부산동래점",4913
"2025-04-23","부산사하점",3062
"2025-04-23","부산진구점",6670
"2025-04-23","부산해운대점",2952
"2025-04-23","부천점",8585
"2025-04-23","분당점",7776
"2025-04-23","서대문신촌점",12438
"2025-04-23","서초교대점",4905
"2025-04-23","서초내방점",5892
"2025-04-23","서초반포점",4919
"2025-04-23","성남점",7981
"2025-04-23","성동옥수점",6046
"2025-04-23","송파문정점",4958
"2025-04-23","송파신천점",3608
"2025-04-23","송파잠실점",5408
"2025-04-23","수원광교점",4589
"2025-04-23","수원권선점",3710
"2025-04-23","수원인계점",9077
"2025-04-23","시흥점",4446
"2025-04-23","안산점",7893
"2025-04-23","안양점",6717
"2025-04-23","영등포신길점",7255
"2025-04-23","오산점",5228
"2025-04-23","용산한남점",5419
"2025-04-23","용인점",5447
"2025-04-23","울산남구점",4601
"2025-04-23","원주점",6767
"2025-04-23","은평점",6414
"2025-04-23","의정부점",6883
"2025-04-23","인천검단점",2723
"2025-04-23","인천남부점",9029
"2025-04-23","인천부평점",11299
"2025-04-23","인천연수점",6241
"2025-04-23","인천용현점",3756
"2025-04-23","인천청라점",5613
"2025-04-23","일산점",6973
"2025-04-23","전주점",3668
"2025-04-23","중구명동점",4158
"2025-04-23","중랑면목점",6662
"2025-04-23","창원점",3140
"2025-04-23","천안점",8782
"2025-04-23","청주상당점",5013
"2025-04-23","청주흥덕점",6009
"2025-04-23","춘천점",2368
"2025-04-23","파주점",5643
"2025-04-23","평택고덕점",2403
"2025-04-23","평택점",8271
"2025-04-23","하남점",4925
"2025-04-24","강남논현점",7225
"2025-04-24","강남압구정점",4009
"2025-04-24","강남양재점",7650
"2025-04-24","강동천호점",5992
"2025-04-24","강북미아점",7174
"2025-04-24","강서가양점",7485
"2025-04-24","강서화곡점",11081
"2025-04-24","고양점",2804
"2025-04-24","관악신림점",8655
"2025-04-24","광진자양점",7976
"2025-04-24","구로신도림점",5137
"2025-04-24","구리점",4800
"2025-04-24","군포점",3049
"2025-04-24","금천독산점",5878
"2025-04-24","김포점",4741
"2025-04-24","김해점",2582
"2025-04-24","노원중계점",6041
"2025-04-24","대구달서점",5431
"2025-04-24","대구북구점",2998
"2025-04-24","대구수성점",4832
"2025-04-24","대구중구점",3782
"2025-04-24","대전서구점",7336
"2025-04-24","대전유성점",3740
"2025-04-24","대전중구점",5002
"2025-04-24","도봉쌍문점",7898
"2025-04-24","동대문제기점",8252
"2025-04-24","동작상도점",5156
"2025-04-24","동탄점",6487
"2025-04-24","마포상암점",4829
"2025-04-24","부산남구점",3817
"2025-04-24","부산동래점",4890
"2025-04-24","부산사하점",3171
"2025-04-24","부산진구점",5572
"2025-04-24","부산해운대점",2796
"2025-04-24","부천점",8040
"2025-04-24","분당점",8542
"2025-04-24","서대문신촌점",12834
"2025-04-24","서초교대점",4525
"2025-04-24","서초내방점",4928
"2025-04-24","서초반포점",4965
"2025-04-24","성남점",7264
"2025-04-24","성동옥수점",5531
"2025-04-24","송파문정점",4104
"2025-04-24","송파신천점",3486
"2025-04-24","송파잠실점",5031
"2025-04-24","수원광교점",4552
"2025-04-24","수원권선점",3751
"2025-04-24","수원인계점",9276
"2025-04-24","시흥점",4558
"2025-04-24","안산점",8116
"2025-04-24","안양점",6299
"2025-04-24","영등포신길점",7087
"2025-04-24","오산점",4594
"2025-04-24","용산한남점",5717
"2025-04-24","용인점",6411
"2025-04-24","울산남구점",4204
"2025-04-24","원주점",5805
"2025-04-24","은평점",6628
"2025-04-24","의정부점",5806
"2025-04-24","인천검단점",2778
"2025-04-24","인천남부점",8552
"2025-04-24","인천부평점",11501
"2025-04-24","인천연수점",5829
"2025-04-24","인천용현점",4708
"2025-04-24","인천청라점",4997
"2025-04-24","일산점",6192
"2025-04-24","전주점",3334
"2025-04-24","중구명동점",4360
"2025-04-24","중랑면목점",6065
"2025-04-24","창원점",2934
"2025-04-24","천안점",9464
"2025-04-24","청주상당점",4907
"2025-04-24","청주흥덕점",5192
"2025-04-24","춘천점",2394
"2025-04-24","파주점",4781
"2025-04-24","평택고덕점",2583
"2025-04-24","평택점",7976
"2025-04-24","하남점",4833
"2025-04-25","강남논현점",8842
"2025-04-25","강남압구정점",4852
"2025-04-25","강남양재점",9097
"2025-04-25","강동천호점",8923
"2025-04-25","강북미아점",8991
"2025-04-25","강서가양점",7813
"2025-04-25","강서화곡점",11970
"2025-04-25","고양점",3505
"2025-04-25","관악신림점",10984
"2025-04-25","광진자양점",9798
"2025-04-25","구로신도림점",6501
"2025-04-25","구리점",5809
"2025-04-25","군포점",3923
"2025-04-25","금천독산점",7549
"2025-04-25","김포점",5573
"2025-04-25","김해점",3074
"2025-04-25","노원중계점",7633
"2025-04-25","대구달서점",6577
"2025-04-25","대구북구점",2917
"2025-04-25","대구수성점",5316
"2025-04-25","대구중구점",4467
"2025-04-25","대전서구점",8453
"2025-04-25","대전유성점",4473
"2025-04-25","대전중구점",6970
"2025-04-25","도봉쌍문점",9814
"2025-04-25","동대문제기점",9894
"2025-04-25","동작상도점",6394
"2025-04-25","동탄점",8297
"2025-04-25","마포상암점",5929
"2025-04-25","부산남구점",4324
"2025-04-25","부산동래점",5792
"2025-04-25","부산사하점",3959
"2025-04-25","부산진구점",7616
"2025-04-25","부산해운대점",3591
"2025-04-25","부천점",10208
"2025-04-25","분당점",8748
"2025-04-25","서대문신촌점",16394
"2025-04-25","서초교대점",5812
"2025-04-25","서초내방점",6830
"2025-04-25","서초반포점",5526
"2025-04-25","성남점",8881
"2025-04-25","성동옥수점",6333
"2025-04-25","송파문정점",5832
"2025-04-25","송파신천점",3982
"2025-04-25","송파잠실점",6262
"2025-04-25","수원광교점",5637
"2025-04-25","수원권선점",4650
"2025-04-25","수원인계점",11008
"2025-04-25","시흥점",5206
"2025-04-25","안산점",9626
"2025-04-25","안양점",7527
"2025-04-25","영등포신길점",9070
"2025-04-25","오산점",5994
"2025-04-25","용산한남점",7140
"2025-04-25","용인점",7500
"2025-04-25","울산남구점",5159
"2025-04-25","원주점",6408
"2025-04-25","은평점",7442
"2025-04-25","의정부점",7396
"2025-04-25","인천검단점",3328
"2025-04-25","인천남부점",10050
"2025-04-25","인천부평점",12050
"2025-04-25","인천연수점",7025
"2025-04-25","인천용현점",4766
"2025-04-25","인천청라점",6570
"2025-04-25","일산점",7931
"2025-04-25","전주점",4268
"2025-04-25","중구명동점",5235
"2025-04-25","중랑면목점",7972
"2025-04-25","창원점",3373
"2025-04-25","천안점",10100
"2025-04-25","청주상당점",5434
"2025-04-25","청주흥덕점",5949
"2025-04-25","춘천점",3303
"2025-04-25","파주점",5674
"2025-04-25","평택고덕점",3429
"2025-04-25","평택점",8650
"2025-04-25","하남점",6049
"2025-04-26","강남논현점",9959
"2025-04-26","강남압구정점",5568
"2025-04-26","강남양재점",11262
"2025-04-26","강동천호점",11496
"2025-04-26","강북미아점",12193
"2025-04-26","강서가양점",11248
"2025-04-26","강서화곡점",17459
"2025-04-26","고양점",4759
"2025-04-26","관악신림점",14300
"2025-04-26","광진자양점",13368
"2025-04-26","구로신도림점",8640
"2025-04-26","구리점",7193
"2025-04-26","군포점",4978
"2025-04-26","금천독산점",10441
"2025-04-26","김포점",7096
"2025-04-26","김해점",3983
"2025-04-26","노원중계점",9834
"2025-04-26","대구달서점",8170
"2025-04-26","대구북구점",4065
"2025-04-26","대구수성점",6160
"2025-04-26","대구중구점",5693
"2025-04-26","대전서구점",10360
"2025-04-26","대전유성점",5620
"2025-04-26","대전중구점",8709
"2025-04-26","도봉쌍문점",12234
"2025-04-26","동대문제기점",13500
"2025-04-26","동작상도점",8871
"2025-04-26","동탄점",9988
"2025-04-26","마포상암점",7616
"2025-04-26","부산남구점",5941
"2025-04-26","부산동래점",7568
"2025-04-26","부산사하점",5285
"2025-04-26","부산진구점",8447
"2025-04-26","부산해운대점",4409
"2025-04-26","부천점",13525
"2025-04-26","분당점",12273
"2025-04-26","서대문신촌점",20403
"2025-04-26","서초교대점",7600
"2025-04-26","서초내방점",8294
"2025-04-26","서초반포점",6340
"2025-04-26","성남점",12194
"2025-04-26","성동옥수점",8756
"2025-04-26","송파문정점",7655
"2025-04-26","송파신천점",4853
"2025-04-26","송파잠실점",8413
"2025-04-26","수원광교점",6483
"2025-04-26","수원권선점",6431
"2025-04-26","수원인계점",12242
"2025-04-26","시흥점",6653
"2025-04-26","안산점",12423
"2025-04-26","안양점",10573
"2025-04-26","영등포신길점",12088
"2025-04-26","오산점",6992
"2025-04-26","용산한남점",8705
"2025-04-26","용인점",10141
"2025-04-26","울산남구점",5936
"2025-04-26","원주점",8522
"2025-04-26","은평점",10302
"2025-04-26","의정부점",9279
"2025-04-26","인천검단점",3978
"2025-04-26","인천남부점",12957
"2025-04-26","인천부평점",14963
"2025-04-26","인천연수점",8544
"2025-04-26","인천용현점",6046
"2025-04-26","인천청라점",8099
"2025-04-26","일산점",9620
"2025-04-26","전주점",5025
"2025-04-26","중구명동점",5861
"2025-04-26","중랑면목점",10656
"2025-04-26","창원점",4279
"2025-04-26","천안점",11623
"2025-04-26","청주상당점",6468
"2025-04-26","청주흥덕점",7661
"2025-04-26","춘천점",3527
"2025-04-26","파주점",7317
"2025-04-26","평택고덕점",3984
"2025-04-26","평택점",9974
"2025-04-26","하남점",7627
"2025-04-27","강남논현점",11343
"2025-04-27","강남압구정점",6144
"2025-04-27","강남양재점",14994
"2025-04-27","강동천호점",14001
"2025-04-27","강북미아점",15074
"2025-04-27","강서가양점",14504
"2025-04-27","강서화곡점",19536
"2025-04-27","고양점",5398
"2025-04-27","관악신림점",17792
"2025-04-27","광진자양점",15219
"2025-04-27","구로신도림점",10738
"2025-04-27","구리점",9104
"2025-04-27","군포점",6460
"2025-04-27","금천독산점",13259
"2025-04-27","김포점",7728
"2025-04-27","김해점",4937
"2025-04-27","노원중계점",12183
"2025-04-27","대구달서점",10032
"2025-04-27","대구북구점",4505
"2025-04-27","대구수성점",7799
"2025-04-27","대구중구점",6639
"2025-04-27","대전서구점",13139
"2025-04-27","대전유성점",7269
"2025-04-27","대전중구점",9369
"2025-04-27","도봉쌍문점",14857
"2025-04-27","동대문제기점",15013
"2025-04-27","동작상도점",10623
"2025-04-27","동탄점",11183
"2025-04-27","마포상암점",8934
"2025-04-27","부산남구점",6277
"2025-04-27","부산동래점",8771
"2025-04-27","부산사하점",5366
"2025-04-27","부산진구점",10732
"2025-04-27","부산해운대점",5322
"2025-04-27","부천점",15551
"2025-04-27","분당점",14220
"2025-04-27","서대문신촌점",22426
"2025-04-27","서초교대점",7300
"2025-04-27","서초내방점",10456
"2025-04-27","서초반포점",7528
"2025-04-27","성남점",13762
"2025-04-27","성동옥수점",10591
"2025-04-27","송파문정점",10061
"2025-04-27","송파신천점",6669
"2025-04-27","송파잠실점",9657
"2025-04-27","수원광교점",8466
"2025-04-27","수원권선점",7158
"2025-04-27","수원인계점",16197
"2025-04-27","시흥점",8667
"2025-04-27","안산점",16222
"2025-04-27","안양점",11604
"2025-04-27","영등포신길점",16602
"2025-04-27","오산점",7981
"2025-04-27","용산한남점",10668
"2025-04-27","용인점",12906
"2025-04-27","울산남구점",7531
"2025-04-27","원주점",9529
"2025-04-27","은평점",13072
"2025-04-27","의정부점",10897
"2025-04-27","인천검단점",5482
"2025-04-27","인천남부점",16062
"2025-04-27","인천부평점",19419
"2025-04-27","인천연수점",12267
"2025-04-27","인천용현점",7609
"2025-04-27","인천청라점",9772
"2025-04-27","일산점",10889
"2025-04-27","전주점",6308
"2025-04-27","중구명동점",6749
"2025-04-27","중랑면목점",13594
"2025-04-27","창원점",5397
"2025-04-27","천안점",15066
"2025-04-27","청주상당점",7465
"2025-04-27","청주흥덕점",8222
"2025-04-27","춘천점",4826
"2025-04-27","파주점",8344
"2025-04-27","평택고덕점",5560
"2025-04-27","평택점",13243
"2025-04-27","하남점",8550
"2025-04-28","강남논현점",8011
"2025-04-28","강남압구정점",4730
"2025-04-28","강남양재점",9011
"2025-04-28","강동천호점",8307
"2025-04-28","강북미아점",9098
"2025-04-28","강서가양점",8440
"2025-04-28","강서화곡점",11591
"2025-04-28","고양점",3044
"2025-04-28","관악신림점",9941
"2025-04-28","광진자양점",8472
"2025-04-28","구로신도림점",5870
"2025-04-28","구리점",5605
"2025-04-28","군포점",3750
"2025-04-28","금천독산점",6691
"2025-04-28","김포점",6053
"2025-04-28","김해점",3457
"2025-04-28","노원중계점",7451
"2025-04-28","대구달서점",7528
"2025-04-28","대구북구점",3479
"2025-04-28","대구수성점",5413
"2025-04-28","대구중구점",4696
"2025-04-28","대전서구점",8291
"2025-04-28","대전유성점",4609
"2025-04-28","대전중구점",6256
"2025-04-28","도봉쌍문점",9177
"2025-04-28","동대문제기점",10030
"2025-04-28","동작상도점",5688
"2025-04-28","동탄점",8590
"2025-04-28","마포상암점",6277
"2025-04-28","부산남구점",5393
"2025-04-28","부산동래점",6571
"2025-04-28","부산사하점",4058
"2025-04-28","부산진구점",8218
"2025-04-28","부산해운대점",3685
"2025-04-28","부천점",9394
"2025-04-28","분당점",8361
"2025-04-28","서대문신촌점",14634
"2025-04-28","서초교대점",4629
"2025-04-28","서초내방점",5803
"2025-04-28","서초반포점",4926
"2025-04-28","성남점",7978
"2025-04-28","성동옥수점",6394
"2025-04-28","송파문정점",5244
"2025-04-28","송파신천점",3660
"2025-04-28","송파잠실점",6085
"2025-04-28","수원광교점",5408
"2025-04-28","수원권선점",4488
"2025-04-28","수원인계점",9616
"2025-04-28","시흥점",4834
"2025-04-28","안산점",9291
"2025-04-28","안양점",7218
"2025-04-28","영등포신길점",8017
"2025-04-28","오산점",5494
"2025-04-28","용산한남점",6487
"2025-04-28","용인점",7210
"2025-04-28","울산남구점",4795
"2025-04-28","원주점",6312
"2025-04-28","은평점",7242
"2025-04-28","의정부점",6785
"2025-04-28","인천검단점",2911
"2025-04-28","인천남부점",9475
"2025-04-28","인천부평점",12161
"2025-04-28","인천연수점",6793
"2025-04-28","인천용현점",5089
"2025-04-28","인천청라점",5843
"2025-04-28","일산점",6926
"2025-04-28","전주점",4329
"2025-04-28","중구명동점",5400
"2025-04-28","중랑면목점",7608
"2025-04-28","창원점",3651
"2025-04-28","천안점",9471
"2025-04-28","청주상당점",5033
"2025-04-28","청주흥덕점",5420
"2025-04-28","춘천점",3397
"2025-04-28","파주점",5805
"2025-04-28","평택고덕점",2994
"2025-04-28","평택점",9196
"2025-04-28","하남점",5732
"2025-04-29","강남논현점",6948
"2025-04-29","강남압구정점",3783
"2025-04-29","강남양재점",7591
"2025-04-29","강동천호점",6845
"2025-04-29","강북미아점",7606
"2025-04-29","강서가양점",7214
"2025-04-29","강서화곡점",10145
"2025-04-29","고양점",3062
"2025-04-29","관악신림점",8972
"2025-04-29","광진자양점",8045
"2025-04-29","구로신도림점",5173
"2025-04-29","구리점",5466
"2025-04-29","군포점",3244
"2025-04-29","금천독산점",5754
"2025-04-29","김포점",4981
"2025-04-29","김해점",2652
"2025-04-29","노원중계점",6112
"2025-04-29","대구달서점",5956
"2025-04-29","대구북구점",2688
"2025-04-29","대구수성점",4603
"2025-04-29","대구중구점",3830
"2025-04-29","대전서구점",7569
"2025-04-29","대전유성점",3700
"2025-04-29","대전중구점",5254
"2025-04-29","도봉쌍문점",8149
"2025-04-29","동대문제기점",8374
"2025-04-29","동작상도점",5418
"2025-04-29","동탄점",7045
"2025-04-29","마포상암점",4970
"2025-04-29","부산남구점",3694
"2025-04-29","부산동래점",5146
"2025-04-29","부산사하점",3448
"2025-04-29","부산진구점",6814
"2025-04-29","부산해운대점",2633
"2025-04-29","부천점",8699
"2025-04-29","분당점",7244
"2025-04-29","서대문신촌점",13133
"2025-04-29","서초교대점",4582
"2025-04-29","서초내방점",5771
"2025-04-29","서초반포점",4328
"2025-04-29","성남점",6979
"2025-04-29","성동옥수점",5889
"2025-04-29","송파문정점",4638
"2025-04-29","송파신천점",3306
"2025-04-29","송파잠실점",4790
"2025-04-29","수원광교점",4504
"2025-04-29","수원권선점",3979
"2025-04-29","수원인계점",8827
"2025-04-29","시흥점",4866
"2025-04-29","안산점",7911
"2025-04-29","안양점",5979
"2025-04-29","영등포신길점",7009
"2025-04-29","오산점",4775
"2025-04-29","용산한남점",6307
"2025-04-29","용인점",6917
"2025-04-29","울산남구점",4188
"2025-04-29","원주점",5715
"2025-04-29","은평점",6669
"2025-04-29","의정부점",6537
"2025-04-29","인천검단점",2645
"2025-04-29","인천남부점",8332
"2025-04-29","인천부평점",10245
"2025-04-29","인천연수점",6489
"2025-04-29","인천용현점",4105
"2025-04-29","인천청라점",5515
"2025-04-29","일산점",6432
"2025-04-29","전주점",3939
"2025-04-29","중구명동점",3983
"2025-04-29","중랑면목점",6970
"2025-04-29","창원점",2698
"2025-04-29","천안점",8454
"2025-04-29","청주상당점",4379
"2025-04-29","청주흥덕점",4968
"2025-04-29","춘천점",2521
"2025-04-29","파주점",5230
"2025-04-29","평택고덕점",2942
"2025-04-29","평택점",7766
"2025-04-29","하남점",4593
"2025-04-30","강남논현점",7544
"2025-04-30","강남압구정점",4562
"2025-04-30","강남양재점",7721
"2025-04-30","강동천호점",7121
"2025-04-30","강북미아점",7048
"2025-04-30","강서가양점",7014
"2025-04-30","강서화곡점",10797
"2025-04-30","고양점",2992
"2025-04-30","관악신림점",9235
"2025-04-30","광진자양점",7636
"2025-04-30","구로신도림점",5247
"2025-04-30","구리점",5309
"2025-04-30","군포점",2740
"2025-04-30","금천독산점",6168
"2025-04-30","김포점",4836
"2025-04-30","김해점",2605
"2025-04-30","노원중계점",6074
"2025-04-30","대구달서점",6106
"2025-04-30","대구북구점",3046
"2025-04-30","대구수성점",4827
"2025-04-30","대구중구점",4080
"2025-04-30","대전서구점",7032
"2025-04-30","대전유성점",4009
"2025-04-30","대전중구점",5871
"2025-04-30","도봉쌍문점",8336
"2025-04-30","동대문제기점",8589
"2025-04-30","동작상도점",6159
"2025-04-30","동탄점",6450
"2025-04-30","마포상암점",5098
"2025-04-30","부산남구점",3933
"2025-04-30","부산동래점",5609
"2025-04-30","부산사하점",3347
"2025-04-30","부산진구점",6278
"2025-04-30","부산해운대점",3120
"2025-04-30","부천점",8326
"2025-04-30","분당점",7598
"2025-04-30","서대문신촌점",12949
"2025-04-30","서초교대점",4775
"2025-04-30","서초내방점",5276
"2025-04-30","서초반포점",4198
"2025-04-30","성남점",7373
"2025-04-30","성동옥수점",5424
"2025-04-30","송파문정점",4723
"2025-04-30","송파신천점",3368
"2025-04-30","송파잠실점",5223
"2025-04-30","수원광교점",4423
"2025-04-30","수원권선점",3911
"2025-04-30","수원인계점",8247
"2025-04-30","시흥점",4680
"2025-04-30","안산점",7968
"2025-04-30","안양점",5924
"2025-04-30","영등포신길점",7780
"2025-04-30","오산점",4483
"2025-04-30","용산한남점",5806
"2025-04-30","용인점",6196
"2025-04-30","울산남구점",4202
"2025-04-30","원주점",5712
"2025-04-30","은평점",6801
"2025-04-30","의정부점",6295
"2025-04-30","인천검단점",3104
"2025-04-30","인천남부점",8691
"2025-04-30","인천부평점",10817
"2025-04-30","인천연수점",5905
"2025-04-30","인천용현점",4377
"2025-04-30","인천청라점",5658
"2025-04-30","일산점",6404
"2025-04-30","전주점",4444
"2025-04-30","중구명동점",4434
"2025-04-30","중랑면목점",6932
"2025-04-30","창원점",2662
"2025-04-30","천안점",8473
"2025-04-30","청주상당점",4580
"2025-04-30","청주흥덕점",5133
"2025-04-30","춘천점",2985
"2025-04-30","파주점",4945
"2025-04-30","평택고덕점",2671
"2025-04-30","평택점",8195
"2025-04-30","하남점",4711
