"일자","시간","FC명","작업자","입고 시간","진열 시간","입고진열 시간","입고지원 시간","총 입고시간","피킹대기 시간","피킹 시간","패킹 시간","총 피패킹 시간","지원 시간","휴게 시간","매뉴얼_미작업","오토_미작업","총 합계시간"
"2025-05-08","21","영등포신길점","kqkU4BGo","0.0","0.0","0.0","0.0","0.0","10.4","23.4","15.6","49.4","10.9","0.0","0.0","0.0","60.3"
"2025-05-08","21","성남점","iUaSfd5h","0.0","0.0","0.0","0.0","0.0","7.5","16.7","10.7","34.9","0.0","0.0","0.0","0.0","34.9"
"2025-05-08","21","관악신림점","hLhnqkBU","0.0","0.0","0.0","0.0","0.0","24.8","22.3","13.3","60.4","1.9","0.0","0.0","0.0","62.3"
"2025-05-08","21","서초반포점","TKuhRNfu","0.0","0.0","0.0","0.0","0.0","12.2","14.9","10.4","37.5","0.0","51.5","0.1","0.0","89.1"
"2025-05-08","21","강남논현점","EFX2JpQL","0.0","0.0","0.0","0.0","0.0","17.8","27.2","19.4","64.4","0.0","0.0","0.2","0.0","64.6"
"2025-05-08","21","관악신림점","KG6jqKd3","0.0","0.0","0.0","0.0","0.0","5.2","14.6","10.9","30.7","0.0","27.4","0.0","0.0","58.1"
"2025-05-08","21","부산사하점","MbarFB1F","0.0","0.0","0.0","0.0","0.0","7.0","13.1","9.0","29.1","33.5","0.0","0.0","0.0","62.6"
"2025-05-08","21","의정부점","mnZSjO7Y","0.0","0.0","0.0","0.0","0.0","7.4","9.6","5.2","22.2","0.0","30.5","0.1","0.0","52.8"
"2025-05-08","21","송파신천점","tSYIH8rr","0.0","0.0","0.0","0.0","0.0","8.6","23.2","11.2","43.0","10.4","0.0","8.4","0.0","61.8"
"2025-05-08","21","부산진구점","NASO3dyt","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.6","0.0","0.0","60.6"
"2025-05-08","21","청주상당점","B39cMEu4","0.0","0.0","0.0","0.0","0.0","5.0","12.5","9.3","26.8","22.3","22.7","0.0","0.0","71.8"
"2025-05-08","21","노원중계점","uBJOgHiO","0.0","0.0","0.0","0.0","0.0","11.9","23.7","25.4","61.0","0.0","0.0","0.0","0.0","61.0"
"2025-05-08","21","중랑면목점","rKtdKTQK","0.0","0.0","0.0","0.0","0.0","12.6","28.6","19.2","60.4","0.0","0.0","0.0","0.0","60.4"
"2025-05-08","21","대전서구점","8mV8a3rv","0.0","0.0","0.0","0.0","0.0","11.4","15.2","9.1","35.7","10.9","0.0","0.1","0.0","46.7"
"2025-05-08","21","마포상암점","zbXwrayf","0.0","0.0","0.0","0.0","0.0","6.3","7.3","8.4","22.0","3.9","0.0","0.2","0.0","26.1"
"2025-05-08","21","청주흥덕점","51IOAhFS","0.0","0.0","0.0","0.0","0.0","10.5","28.2","17.3","56.0","4.0","0.0","0.0","0.0","60.0"
"2025-05-08","21","하남점","zkQdh0WG","0.0","0.0","0.0","0.0","0.0","7.2","25.0","11.6","43.8","17.7","0.0","0.0","0.0","61.5"
"2025-05-08","21","분당점","LGBaKKwV","0.0","0.0","0.0","0.0","0.0","17.6","25.3","13.1","56.0","3.9","0.0","0.8","0.0","60.7"
"2025-05-08","21","광진자양점","fVaU1pVE","0.0","0.0","0.0","0.0","0.0","10.3","32.9","17.5","60.7","0.0","0.0","0.0","0.0","60.7"
"2025-05-08","21","강서화곡점","bF4Kiqap","0.0","0.0","0.0","0.0","0.0","20.6","22.9","14.6","58.1","0.0","0.0","0.0","0.0","58.1"
"2025-05-08","21","동대문제기점","S7mYyX1p","0.0","0.0","0.0","0.0","0.0","10.4","9.4","7.3","27.1","43.0","0.0","0.0","0.0","70.1"
"2025-05-08","21","강남양재점","gxhn2ECd","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.4","0.0","0.0","10.0","29.4"
"2025-05-08","21","동탄점","4qhC9mwm","0.0","0.0","0.0","0.0","0.0","22.5","12.5","8.9","43.9","21.8","0.0","0.1","0.0","65.8"
"2025-05-08","21","용인점","alwWM7tx","0.0","0.0","0.0","0.0","0.0","11.8","21.2","17.4","50.4","13.4","0.1","0.2","0.0","64.1"
"2025-05-08","21","일산점","sthypnus","0.0","0.0","0.0","0.0","0.0","8.1","16.7","11.8","36.6","26.1","0.0","0.1","0.0","62.8"
"2025-05-08","21","인천부평점","kq6L4UUh","0.0","0.0","0.0","0.0","0.0","13.7","21.5","16.4","51.6","8.6","0.0","0.4","0.0","60.6"
"2025-05-08","21","수원인계점","hlJAGeIF","0.0","0.0","0.0","0.0","0.0","4.4","17.5","7.6","29.5","0.4","29.5","0.4","0.0","59.8"
"2025-05-08","21","인천연수점","Uc31Jasg","0.0","0.0","0.0","0.0","0.0","20.0","12.9","10.3","43.2","16.9","0.0","0.0","0.0","60.1"
"2025-05-08","21","용인점","8bv0SX8p","0.0","0.0","0.0","0.0","0.0","11.4","17.1","17.7","46.2","10.7","0.0","0.3","0.0","57.2"
"2025-05-08","21","인천남부점","sa0Y6jeE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.5","0.0","0.0","7.8","57.3"
"2025-05-08","21","강서화곡점","1Ouy7woI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2025-05-08","21","부산진구점","voxthIwC","0.0","0.0","0.0","0.0","0.0","3.0","5.7","3.1","11.8","56.3","0.0","0.0","0.0","68.1"
"2025-05-08","21","부산사하점","o7WSWmDD","0.0","0.0","0.0","0.0","0.0","11.3","22.7","21.4","55.4","3.8","0.0","0.1","0.0","59.3"
"2025-05-08","21","수원인계점","GiRxgXCF","0.0","0.0","0.0","0.0","0.0","8.8","13.2","4.6","26.6","0.8","0.0","0.0","0.0","27.4"
"2025-05-08","21","서초반포점","vrFt775r","0.0","0.0","0.0","0.0","0.0","5.6","11.2","5.2","22.0","8.4","0.0","2.1","0.0","32.5"
"2025-05-08","21","강남양재점","iqYr6M5j","0.0","0.0","0.0","0.0","0.0","6.4","9.5","8.9","24.8","5.6","0.0","0.6","0.0","31.0"
"2025-05-08","21","강남양재점","09WS4E9j","0.0","0.0","0.0","0.0","0.0","5.3","22.5","19.3","47.1","0.1","0.0","8.0","0.0","55.2"
"2025-05-08","21","인천연수점","iMBhVzo3","0.0","0.0","0.0","0.0","0.0","13.1","10.3","6.6","30.0","29.9","0.0","0.0","0.0","59.9"
"2025-05-08","21","대구중구점","ZiFnw9e8","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.1"
"2025-05-08","21","광진자양점","xOKcBL9y","0.0","0.0","0.0","0.0","0.0","8.6","39.4","12.2","60.2","0.0","0.0","0.0","0.0","60.2"
"2025-05-08","21","김포점","zeetrQYt","0.0","0.0","0.0","0.0","0.0","23.5","12.6","18.9","55.0","5.8","0.0","0.0","0.0","60.8"
"2025-05-08","21","천안점","EjLHoyBa","0.0","0.0","0.0","0.0","0.0","9.5","16.2","12.6","38.3","16.1","0.0","0.0","0.0","54.4"
"2025-05-08","21","군포점","OPCsF0jw","0.0","0.0","0.0","0.0","0.0","14.0","16.3","16.6","46.9","13.0","0.0","0.0","0.0","59.9"
"2025-05-08","21","서초교대점","DKSUQHiV","0.0","0.0","0.0","0.0","0.0","11.6","28.6","15.9","56.1","0.0","0.0","0.0","0.0","56.1"
"2025-05-08","21","부산해운대점","QBMz5Vw0","0.0","0.0","0.0","0.0","0.0","7.8","11.7","7.8","27.3","26.0","0.0","0.0","0.0","53.3"
"2025-05-08","21","인천용현점","LaNjkKVZ","0.0","0.0","0.0","0.0","0.0","7.8","19.2","12.9","39.9","7.9","0.0","0.0","6.0","53.8"
"2025-05-08","21","강동천호점","qms5YgcS","0.0","0.0","0.0","0.0","0.0","9.0","23.3","8.1","40.4","17.4","0.0","0.0","0.0","57.8"
"2025-05-08","21","분당점","kk7T0LW6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1","0.0","0.0","2.1"
"2025-05-08","21","성동옥수점","JFF7Hp75","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.5","0.8","39.4","0.0","18.4","2.6","61.2"
"2025-05-08","21","서초교대점","1DrvJoV0","0.0","0.0","0.0","0.0","0.0","17.5","32.7","7.3","57.5","0.9","0.0","0.2","0.0","58.6"
"2025-05-08","21","송파문정점","quvkntZV","0.0","0.0","0.0","0.0","0.0","5.9","4.8","4.7","15.4","13.3","0.0","0.5","0.0","29.2"
"2025-05-08","21","군포점","1p4ZZg1f","0.0","0.0","0.0","0.0","0.0","8.3","11.0","5.7","25.0","2.9","0.0","0.0","0.0","27.9"
"2025-05-08","21","대전중구점","TNpBOlIh","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.3","2.3","0.0","55.4","1.4","0.0","59.1"
"2025-05-08","21","인천남부점","lwAuRKTc","0.0","0.0","0.0","0.0","0.0","5.3","16.1","6.6","28.0","0.0","0.0","0.0","0.0","28.0"
"2025-05-08","21","강남양재점","aQeD0lU7","0.0","0.0","0.0","0.0","0.0","1.0","18.8","10.7","30.5","0.0","26.8","4.6","0.0","61.9"
"2025-05-08","21","분당점","7N3jVenU","0.0","0.0","0.0","0.0","0.0","13.0","25.7","13.9","52.6","7.1","0.0","0.3","0.0","60.0"
"2025-05-08","21","인천검단점","yH4BmrU3","0.0","0.0","0.0","0.0","0.0","8.2","27.5","22.5","58.2","0.0","0.0","0.0","0.0","58.2"
"2025-05-08","21","은평점","Xu6kocnB","0.0","0.0","0.0","0.0","0.0","8.5","34.3","18.4","61.2","0.0","0.0","0.1","0.0","61.3"
"2025-05-08","21","수원광교점","ohouooek","0.0","0.0","0.0","0.0","0.0","8.4","8.8","4.3","21.5","38.3","0.0","0.0","0.0","59.8"
"2025-05-08","21","시흥점","62saZ4X3","0.0","0.0","0.0","0.0","0.0","10.4","6.4","4.0","20.8","35.2","0.0","2.7","1.2","59.9"
"2025-05-08","21","구로신도림점","9J03600G","0.0","0.0","0.0","0.0","0.0","5.4","13.7","6.6","25.7","3.1","0.0","0.0","0.0","28.8"
"2025-05-08","21","수원인계점","bUfK3RiB","0.0","0.0","0.0","0.0","0.0","8.4","11.5","6.3","26.2","2.8","60.0","0.4","0.0","89.4"
"2025-05-08","21","김해점","2D85RCfL","0.0","0.0","0.0","0.0","0.0","12.2","13.5","12.4","38.1","22.4","0.0","0.0","0.0","60.5"
"2025-05-08","21","수원인계점","bteP2HlY","0.0","0.0","0.0","0.0","0.0","13.3","29.8","11.7","54.8","0.0","0.1","0.1","2.0","57.0"
"2025-05-08","21","수원권선점","ateRIfS8","0.0","0.0","0.0","0.0","0.0","20.1","23.9","4.3","48.3","10.2","0.0","0.0","0.0","58.5"
"2025-05-08","21","동작상도점","tv5WDWBz","0.0","0.0","0.0","0.0","0.0","7.7","16.2","12.0","35.9","24.3","0.0","0.1","0.0","60.3"
"2025-05-08","21","은평점","6q4e6Mbo","0.0","0.0","0.0","0.0","0.0","13.1","31.0","17.3","61.4","0.0","0.0","0.1","0.0","61.5"
"2025-05-08","21","강남논현점","i9Gc5bKj","0.0","0.0","0.0","0.0","0.0","22.2","25.2","11.7","59.1","0.0","0.0","0.0","0.0","59.1"
"2025-05-08","21","성동옥수점","f0THtM2C","0.0","0.0","0.0","0.0","0.0","5.7","14.4","14.1","34.2","0.0","0.0","27.4","0.0","61.6"
"2025-05-08","21","원주점","5twCH6n4","0.0","0.0","0.0","0.0","0.0","3.8","10.2","10.7","24.7","0.0","0.0","0.0","0.0","24.7"
"2025-05-08","21","수원인계점","ae9oZxxM","0.0","0.0","0.0","0.0","0.0","8.5","10.0","11.9","30.4","0.0","0.0","0.0","0.0","30.4"
"2025-05-08","21","평택고덕점","nb3bH0cX","0.0","0.0","0.0","0.0","0.0","5.7","10.1","10.2","26.0","23.1","0.0","0.0","0.0","49.1"
"2025-05-08","21","광진자양점","A9PVJo3Y","0.0","0.0","0.0","0.0","0.0","14.8","34.6","9.9","59.3","0.5","0.0","0.0","0.1","59.9"
"2025-05-08","21","인천용현점","YrqwU3tf","0.0","0.0","0.0","0.0","0.0","11.3","1.7","1.0","14.0","23.6","28.7","0.6","0.0","66.9"
"2025-05-08","21","강북미아점","QJff6LTb","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","60.0"
"2025-05-08","21","부산사하점","kp7oaBqp","0.0","0.0","0.0","0.0","0.0","2.4","1.6","1.9","5.9","59.4","0.0","0.0","0.0","65.3"
"2025-05-08","21","강남양재점","Mq9mlp26","0.0","0.0","0.0","0.0","0.0","9.5","26.2","16.0","51.7","9.8","0.0","0.1","0.0","61.6"
"2025-05-08","21","하남점","qlKedeNM","0.0","0.0","0.0","0.0","0.0","6.7","9.9","6.1","22.7","7.7","0.0","1.1","0.0","31.5"
"2025-05-08","21","금천독산점","ovH1aaJf","0.0","0.0","0.0","0.0","0.0","1.8","4.2","2.4","8.4","12.0","0.0","0.0","0.0","20.4"
"2025-05-08","21","원주점","vTvBUcMx","0.0","0.0","0.0","0.0","0.0","2.2","0.0","0.0","2.2","0.0","0.0","0.0","0.0","2.2"
"2025-05-08","21","대구달서점","pi8h9Rl6","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3","0.0","59.3","0.1","0.0","59.7"
"2025-05-08","21","동대문제기점","3YRQHvbk","0.0","0.0","0.0","0.0","0.0","12.4","28.1","20.0","60.5","0.0","0.0","0.2","0.0","60.7"
"2025-05-08","21","김해점","uvx2FfjR","0.0","0.0","0.0","0.0","0.0","1.8","1.4","0.1","3.3","28.4","0.0","0.0","0.0","31.7"
"2025-05-08","21","대전유성점","niWOa3pq","0.0","0.0","0.0","0.0","0.0","9.7","26.2","24.5","60.4","0.0","0.0","0.0","0.0","60.4"
"2025-05-08","21","수원인계점","u69rhTyR","0.0","0.0","0.0","0.0","0.0","18.1","26.0","15.0","59.1","1.1","0.0","0.0","0.0","60.2"
"2025-05-08","21","평택점","u9ssHHt2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4","0.0","0.2","0.0","2.6"
"2025-05-08","21","부천점","8havTYtO","0.0","0.0","0.0","0.0","0.0","15.6","25.5","18.3","59.4","0.0","0.0","0.0","0.0","59.4"
"2025-05-08","21","강서화곡점","ETToNdWb","0.0","0.0","0.0","0.0","0.0","11.3","31.1","18.1","60.5","0.0","0.0","0.0","0.0","60.5"
"2025-05-08","21","안산점","76Ew20Tf","0.0","0.0","0.0","0.0","0.0","0.8","0.0","0.0","0.8","0.0","0.0","0.0","0.0","0.8"
"2025-05-08","21","강북미아점","KfYPpBeA","0.0","0.0","0.0","0.0","0.0","15.7","23.1","11.1","49.9","25.1","0.0","0.0","0.0","75.0"
"2025-05-08","21","서초교대점","lifLhOeC","0.0","0.0","0.0","0.0","0.0","6.8","14.1","8.8","29.7","0.0","28.7","0.3","0.0","58.7"
"2025-05-08","21","강북미아점","H3I1kGNG","0.0","0.0","0.0","0.0","0.0","10.0","30.7","20.7","61.4","0.0","0.0","0.0","0.0","61.4"
"2025-05-08","21","인천연수점","QIicTU4D","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.2","1.6","0.0","59.8"
"2025-05-08","21","파주점","B4EGwNoV","0.0","0.0","0.0","0.0","0.0","15.3","17.4","7.1","39.8","18.2","0.0","0.0","0.0","58.0"
"2025-05-08","21","오산점","9WtSwYHc","0.0","0.0","0.0","0.0","0.0","6.1","13.8","9.0","28.9","30.8","0.0","0.0","0.0","59.7"
"2025-05-08","21","청주상당점","1dOcS0Au","0.0","0.0","0.0","0.0","0.0","8.0","11.1","11.9","31.0","0.0","0.0","0.0","0.0","31.0"
"2025-05-08","21","청주상당점","d0gomMNv","0.0","0.0","0.0","0.0","0.0","14.0","27.4","18.1","59.5","0.5","0.1","0.0","0.0","60.1"
"2025-05-08","21","동대문제기점","S1RmL2xE","0.0","0.0","0.0","0.0","0.0","9.8","32.1","19.1","61.0","0.0","0.0","0.0","0.0","61.0"
"2025-05-08","21","광진자양점","MZvWzRLJ","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.2","0.7","0.0","60.2","0.0","0.0","60.9"
"2025-05-08","21","부산진구점","sWh3Xd5j","0.0","0.0","0.0","0.0","0.0","6.0","14.9","8.0","28.9","0.0","30.7","0.1","0.0","59.7"
"2025-05-08","21","군포점","Cz1JWs4a","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.1","0.1","0.0","0.5"
"2025-05-08","21","마포상암점","9KWjqYge","0.0","0.0","0.0","0.0","0.0","10.8","17.5","8.1","36.4","23.3","0.0","0.0","0.0","59.7"
"2025-05-08","21","파주점","gCIMfYVh","0.0","0.0","0.0","0.0","0.0","12.5","19.1","9.1","40.7","19.8","0.0","0.0","0.0","60.5"
"2025-05-08","21","동대문제기점","AsuD0qIr","0.0","0.1","0.0","0.0","0.1","4.2","6.8","3.2","14.2","32.0","0.0","0.0","0.0","46.3"
"2025-05-08","21","동대문제기점","E6wqijH8","0.0","0.0","0.0","0.0","0.0","9.5","30.4","21.0","60.9","0.0","0.0","0.0","0.0","60.9"
"2025-05-08","21","의정부점","6lI8D6Of","0.0","0.0","0.0","0.0","0.0","16.3","15.4","10.1","41.8","2.3","0.0","0.2","0.0","44.3"
"2025-05-08","21","수원권선점","3zhti0rN","0.0","0.0","0.0","0.0","0.0","12.9","28.1","17.3","58.3","0.4","0.0","0.0","0.0","58.7"
"2025-05-08","21","대구중구점","7XqnFI8Y","0.0","0.0","0.0","0.0","0.0","24.3","25.1","12.1","61.5","0.0","0.0","0.0","0.1","61.6"
"2025-05-08","21","고양점","RWQrpljq","0.0","0.0","0.0","0.0","0.0","2.0","1.7","0.0","3.7","0.0","0.0","0.0","0.0","3.7"
"2025-05-08","21","인천남부점","K1lzLYSp","0.0","0.0","0.0","0.0","0.0","7.7","14.1","7.5","29.3","0.0","0.0","0.0","0.0","29.3"
"2025-05-08","21","평택고덕점","r3TXjxJe","0.0","0.0","0.0","0.0","0.0","6.6","11.9","10.1","28.6","1.2","60.0","0.0","0.0","89.8"
"2025-05-08","21","인천남부점","X8ymuODB","0.0","0.0","0.0","0.0","0.0","12.1","27.8","18.8","58.7","0.0","0.0","0.0","0.0","58.7"
"2025-05-08","21","인천청라점","0pm3YTOa","0.0","0.0","0.0","0.0","0.0","16.2","13.4","7.1","36.7","22.6","0.0","0.1","0.0","59.4"
"2025-05-08","21","구리점","XSJA8fSq","0.0","0.0","0.0","0.0","0.0","8.2","9.5","8.3","26.0","6.2","0.0","0.0","0.0","32.2"
"2025-05-08","21","부산진구점","7SCGCNiW","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.1","61.3","0.0","0.0","0.0","61.4"
"2025-05-08","21","인천청라점","vkrg17Eh","0.0","0.0","0.0","0.0","0.0","3.7","0.0","1.2","4.9","0.0","55.2","0.1","0.0","60.2"
"2025-05-08","21","부천점","eED1ubfK","0.0","0.0","0.0","0.0","0.0","18.6","26.8","14.7","60.1","0.0","0.0","0.0","0.0","60.1"
"2025-05-08","21","마포상암점","175fpiET","0.0","0.0","0.0","0.0","0.0","3.7","5.0","7.1","15.8","13.9","0.1","0.1","0.0","29.9"
"2025-05-08","21","대구달서점","P0o5gWcd","0.0","0.0","0.0","0.0","0.0","10.0","21.2","29.0","60.2","0.0","0.0","0.3","0.0","60.5"
"2025-05-08","21","광진자양점","YGAREcCT","0.0","0.0","0.0","0.0","0.0","12.9","28.8","18.4","60.1","0.0","0.0","0.0","0.0","60.1"
"2025-05-08","21","창원점","VKuronL8","0.0","0.0","0.0","0.0","0.0","13.9","21.2","20.3","55.4","2.5","0.0","0.0","0.0","57.9"
"2025-05-08","21","분당점","CfvbD0gV","0.0","0.0","0.0","0.0","0.0","22.6","23.3","5.3","51.2","9.3","0.0","0.0","0.0","60.5"
"2025-05-08","21","천안점","FBj1K7xM","0.0","0.0","0.0","0.0","0.0","9.0","23.1","22.9","55.0","0.0","0.1","0.1","0.0","55.2"
"2025-05-08","21","서초내방점","fu37WmBs","0.0","0.0","0.0","0.0","0.0","16.8","22.8","14.2","53.8","5.5","0.0","0.0","0.0","59.3"
"2025-05-08","21","대구수성점","dRV3LBas","0.0","0.0","0.0","0.0","0.0","16.1","23.2","19.6","58.9","0.0","0.0","0.0","0.0","58.9"
"2025-05-08","21","강서화곡점","3k3EO51v","0.0","0.0","0.0","0.0","0.0","11.1","13.1","7.4","31.6","0.0","0.0","0.0","0.2","31.8"
"2025-05-08","21","송파신천점","b80W9eyB","0.0","0.0","0.0","0.0","0.0","6.6","20.8","9.5","36.9","4.7","0.0","20.5","0.0","62.1"
"2025-05-08","21","안양점","5ZI3SAqV","0.0","0.0","0.0","0.0","0.0","17.8","26.2","16.1","60.1","0.0","0.0","0.0","0.0","60.1"
"2025-05-08","21","천안점","DjPCrSlL","0.0","0.0","0.0","0.0","0.0","13.8","26.2","16.7","56.7","2.8","0.0","0.0","0.0","59.5"
"2025-05-08","21","시흥점","IpkuBy7A","0.0","0.0","0.0","0.0","0.0","7.5","13.1","7.4","28.0","0.0","0.0","0.0","0.0","28.0"
"2025-05-08","21","서대문신촌점","dPeVvio5","0.0","0.0","0.0","0.0","0.0","15.9","16.8","11.8","44.5","16.5","0.0","0.1","0.0","61.1"
"2025-05-08","21","고양점","aRxpKCFB","0.0","0.0","0.0","0.0","0.0","13.9","27.7","18.5","60.1","0.0","0.0","0.0","0.0","60.1"
"2025-05-08","21","영등포신길점","rcAIpQnS","0.0","0.0","0.0","0.0","0.0","6.2","5.4","6.7","18.3","41.7","0.0","0.0","6.3","66.3"
"2025-05-08","21","노원중계점","4kX49mAU","0.0","0.0","0.0","0.0","0.0","17.1","20.2","15.5","52.8","9.9","0.0","0.0","0.0","62.7"
"2025-05-08","21","대구중구점","JrIWDzuN","0.0","0.0","0.0","0.0","0.0","8.4","16.3","16.8","41.5","15.1","0.0","0.0","0.0","56.6"
"2025-05-08","21","인천청라점","3YfWfCHP","0.0","0.0","0.0","0.0","0.0","24.7","13.9","13.5","52.1","7.2","11.2","0.0","0.0","70.5"
"2025-05-08","21","오산점","LJkTsIvr","0.0","0.0","0.0","0.0","0.0","8.7","15.0","5.0","28.7","29.3","0.0","0.1","1.2","59.3"
"2025-05-08","21","송파잠실점","zZU5XkHM","0.0","0.0","2.2","0.0","2.2","18.6","19.8","7.8","46.2","7.0","0.1","0.0","0.0","55.5"
"2025-05-08","21","용산한남점","jircfJee","0.0","0.0","0.0","0.0","0.0","22.6","25.5","11.7","59.8","0.1","0.0","0.0","0.0","59.9"
"2025-05-08","21","성남점","cTrPwdHU","0.0","0.0","0.0","0.0","0.0","10.5","25.7","17.7","53.9","8.0","0.0","0.0","0.0","61.9"
"2025-05-08","21","도봉쌍문점","SmUU0krU","0.0","0.0","0.0","0.0","0.0","13.0","20.6","15.0","48.6","21.8","0.0","0.0","0.0","70.4"
"2025-05-08","21","중랑면목점","qssvQEAU","0.0","0.0","0.0","0.0","0.0","13.9","29.5","16.5","59.9","0.0","0.0","0.0","0.0","59.9"
"2025-05-08","21","춘천점","1mZ8bLRe","0.0","0.0","2.2","0.0","2.2","6.1","12.0","9.0","27.1","26.5","0.0","0.0","0.0","55.8"
"2025-05-08","21","하남점","cLo5JmD8","0.0","0.0","0.0","0.0","0.0","3.7","6.2","3.0","12.9","47.2","0.0","0.0","0.0","60.1"
"2025-05-08","21","인천연수점","6ocmpk7Q","0.0","2.5","0.0","0.0","2.5","0.0","0.0","0.0","0.0","0.0","82.3","0.0","0.0","84.8"
"2025-05-08","21","서대문신촌점","hcI1z5sG","0.0","0.0","0.0","0.0","0.0","11.8","28.2","18.7","58.7","0.3","0.0","0.0","0.0","59.0"
"2025-05-08","21","원주점","r37Sqh5f","0.0","0.0","0.0","0.0","0.0","6.1","16.0","10.8","32.9","0.0","0.0","0.0","0.0","32.9"
"2025-05-08","21","대구수성점","MMLHNgVi","0.0","0.0","0.0","0.0","0.0","11.3","31.3","16.3","58.9","0.0","0.0","0.0","0.0","58.9"
"2025-05-08","21","안양점","Cz1JWs4a","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.2","0.0","0.0","0.0","49.2"
"2025-05-08","21","서대문신촌점","sV4nNFAM","0.0","0.0","0.0","0.0","0.0","11.9","9.7","8.0","29.6","53.0","0.0","1.6","0.0","84.2"
"2025-05-08","21","강남논현점","zUikor97","0.0","0.0","0.0","0.0","0.0","0.6","2.8","1.5","4.9","87.1","0.0","0.0","0.0","92.0"
"2025-05-08","21","금천독산점","sKKJg1zE","0.0","0.0","0.0","0.0","0.0","9.1","28.7","22.6","60.4","0.7","0.0","0.0","0.0","61.1"
"2025-05-08","21","오산점","Wy7k9BGm","0.0","0.0","0.0","0.0","0.0","15.6","22.4","7.4","45.4","14.4","0.0","0.0","0.0","59.8"
"2025-05-08","21","대구수성점","jjDgUK60","0.0","0.0","0.0","0.0","0.0","0.3","7.1","1.8","9.2","0.0","0.0","0.2","0.0","9.4"
"2025-05-08","21","분당점","CrFcyVGw","0.0","1.5","0.1","0.0","1.6","1.8","2.1","0.7","4.6","37.7","0.0","0.0","0.0","43.9"
"2025-05-08","21","동작상도점","iDVmbxbc","0.0","0.0","0.0","0.0","0.0","15.2","28.9","15.7","59.8","0.0","0.0","0.0","0.0","59.8"
"2025-05-08","21","강동천호점","GHvF8mgF","0.0","0.0","0.0","0.0","0.0","1.6","0.0","1.3","2.9","0.0","0.0","0.0","0.0","2.9"
"2025-05-08","21","전주점","v5hUtGnu","0.0","0.0","0.0","0.0","0.0","7.4","11.4","13.1","31.9","30.1","0.0","0.0","0.0","62.0"
"2025-05-08","21","동대문제기점","Y4rA9EZv","0.0","0.0","0.0","0.0","0.0","10.5","12.1","6.5","29.1","2.9","0.0","1.3","0.0","33.3"
"2025-05-08","21","영등포신길점","eNI01sXK","0.0","0.0","0.0","0.0","0.0","12.7","28.9","18.4","60.0","0.0","0.0","0.3","0.0","60.3"
"2025-05-08","21","강서화곡점","9sdWljN3","0.0","0.0","0.0","0.0","0.0","4.4","16.7","8.8","29.9","0.0","0.0","0.0","0.0","29.9"
"2025-05-08","21","평택점","1ugSRSYu","0.0","0.0","0.0","0.0","0.0","14.8","28.0","16.3","59.1","0.0","0.0","0.0","0.3","59.4"
"2025-05-08","21","인천부평점","8xudnlSr","0.0","0.0","0.0","0.0","0.0","14.3","30.6","14.8","59.7","0.0","0.0","0.0","0.0","59.7"
"2025-05-08","21","인천부평점","WpuMxrnx","0.0","0.0","0.0","0.0","0.0","17.8","26.7","19.0","63.5","0.0","0.0","0.0","0.0","63.5"
"2025-05-08","21","천안점","eQiYyTTi","0.0","0.0","0.0","0.0","0.0","10.9","29.1","16.3","56.3","0.0","0.0","0.2","0.0","56.5"
"2025-05-08","21","강동천호점","QLE9eGQN","0.0","0.0","0.0","0.0","0.0","16.0","20.4","12.2","48.6","10.3","0.0","0.0","0.0","58.9"
"2025-05-08","21","동탄점","yVlKcHNJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","61.1","0.0","0.0","0.2","61.3"
"2025-05-08","21","성남점","5YF3QFLU","0.0","0.0","0.0","0.0","0.0","6.7","21.3","16.9","44.9","61.6","0.0","0.0","1.5","108.0"
"2025-05-08","21","대구북구점","3MJ0jbGo","0.0","0.0","0.0","0.0","0.0","7.6","8.6","11.4","27.6","2.5","0.0","0.0","0.0","30.1"
"2025-05-08","21","대전중구점","pYnJY7X5","0.0","0.0","0.0","0.0","0.0","14.3","26.6","19.4","60.3","0.1","0.0","0.0","0.0","60.4"
