"일자","센터명","시간대","원주문수","분리주문수","출고UNIT","출고SKU","피킹대기시간","피킹시간","패킹대기시간","패킹시간","총 피패킹 시간","피패킹 품질 12.0분 준수건수","피패킹 품질 15.0분 초과건수","총피패킹MH","피킹대기MH","피킹MH","패킹MH","총입고MH","지원MH","총투입MH","예약주문수","라이더 배차시간","도착시간","픽업시간","전달시간","총 배달 품질","라이더 대기건","라이더 대기건(선도착제외)","봉다리 대기건","라이더 대기시간","봉다리 대기시간"
"2025-05-08","동작상도점",10,"27","27","275","158","69.29","45.39","8.51","30.48","153.67","27","0","106.0","30.2","45.4","30.4","6.0","45.2","215.8","1","7.71","6.13","1.03","12.26","27.15","2","2","25","1.85","8.97"
"2025-05-08","동작상도점",11,"22","22","201","126","40.47","35.48","5.98","26.99","108.92","22","0","87.5","27.3","34.5","25.7","17.2","122.6","288.6","0","8.12","5.58","1.61","13.01","28.33","1","0","21","0.46","9.20"
"2025-05-08","동작상도점",12,"26","26","206","145","27.82","37.89","9.24","23.73","98.68","26","0","97.4","34.7","39.0","23.7","0.0","121.0","218.7","1","7.07","4.41","0.86","13.10","25.45","0","0","26","0.00","7.70"
"2025-05-08","동작상도점",13,"23","23","226","150","60.18","35.08","7.40","22.96","125.62","23","0","92.0","32.3","35.0","24.7","0.0","144.5","236.6","0","6.50","7.03","0.81","13.56","27.91","1","0","22","4.54","8.66"
"2025-05-08","동작상도점",14,"22","22","211","146","74.92","41.61","6.96","24.50","147.99","22","0","98.4","35.0","41.2","22.2","11.8","35.3","223.0","2","8.94","6.53","0.63","13.08","29.19","1","1","21","0.66","9.21"
"2025-05-08","동작상도점",15,"30","30","249","162","54.01","40.12","6.88","25.77","126.78","30","0","104.5","35.0","40.6","28.9","0.0","27.0","132.0","0","5.99","4.92","1.18","13.15","25.26","1","0","29","1.41","6.98"
"2025-05-08","동작상도점",16,"41","41","341","252","173.09","65.57","10.12","51.27","300.05","38","0","143.0","37.6","58.5","46.9","0.0","38.5","184.2","3","8.45","4.30","2.99","12.37","28.13","16","7","25","3.53","11.20"
"2025-05-08","동작상도점",17,"58","58","566","387","146.13","106.17","16.04","65.06","333.40","57","0","234.7","64.5","103.7","66.5","0.0","64.5","299.3","6","7.99","5.80","1.10","14.68","29.59","4","1","54","1.97","9.01"
"2025-05-08","동작상도점",18,"68","68","674","454","431.10","108.69","20.00","78.07","637.86","48","8","237.1","70.8","98.0","68.3","2.7","45.1","358.9","1","9.93","8.21","1.65","13.93","33.74","9","7","59","2.06","10.43"
"2025-05-08","동작상도점",19,"61","61","497","356","368.55","101.38","16.75","53.73","540.41","56","2","247.4","76.5","109.4","61.5","0.0","57.6","361.1","2","11.19","7.22","2.37","14.09","34.89","5","4","56","2.87","10.68"
"2025-05-08","동작상도점",20,"51","51","487","324","506.95","113.98","16.23","64.50","701.66","18","18","232.1","59.8","108.2","64.1","0.0","32.5","266.8","2","13.08","9.72","2.16","14.80","39.77","10","9","41","5.14","12.52"
"2025-05-08","동작상도점",21,"38","38","308","210","465.10","73.23","13.13","45.18","596.64","5","22","179.8","46.3","82.3","51.2","0.0","28.5","239.2","4","12.31","7.92","4.15","14.01","38.43","16","12","22","7.33","13.20"
"2025-05-08","동작상도점",22,"38","38","329","246","391.84","79.26","11.62","44.92","527.64","11","21","161.0","45.5","76.5","39.0","0.0","51.5","213.7","2","7.30","8.00","4.22","11.23","30.76","16","12","22","6.67","7.31"
"2025-05-08","동작상도점",23,"19","19","197","131","287.22","36.62","8.31","22.83","354.98","0","15","-5.7","25.1","-7.0","-23.8","0.0","29.4","23.8","0","9.04","7.58","6.07","12.23","34.94","13","13","6","5.35","5.31"
"2025-05-08","동탄점",0,"1","1","6","3","0.74","0.66","0.35","0.36","2.11","1","0","27.6","22.2","0.7","4.7","0.0","130.5","169.5","0","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",1,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","25.0","35.0","","","","","","","","","","",""
"2025-05-08","동탄점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","동탄점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","동탄점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","동탄점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","",""
"2025-05-08","동탄점",6,"","","","","","","","","","","","0.3","0.3","0.0","0.0","348.7","6.3","362.6","","","","","","","","","","",""
"2025-05-08","동탄점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","294.4","9.8","311.0","","","","","","","","","","",""
"2025-05-08","동탄점",8,"20","20","145","104","113.22","28.94","5.68","13.30","161.14","17","0","72.6","28.3","29.0","15.3","244.2","69.1","386.6","20","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",9,"52","52","522","387","480.78","118.16","18.04","58.82","675.80","23","19","198.2","50.5","101.9","45.8","57.9","83.1","350.7","10","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",10,"27","27","268","198","202.34","61.52","10.14","39.75","313.75","15","4","179.9","41.0","82.6","56.3","0.0","109.7","300.7","0","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",11,"46","46","446","303","229.31","94.51","16.03","50.38","390.23","38","2","177.8","40.1","89.4","48.3","0.0","147.2","397.7","4","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",12,"50","50","529","379","364.34","105.14","15.56","53.98","539.02","34","4","188.0","44.2","94.3","49.5","0.0","189.8","412.4","1","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",13,"33","33","329","228","275.20","69.96","11.40","36.73","393.29","16","6","180.6","50.1","84.8","45.7","0.0","74.0","315.7","2","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",14,"42","42","449","262","227.31","81.52","13.02","42.44","364.29","38","1","150.8","41.9","71.5","37.4","1.0","161.5","375.2","0","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",15,"54","54","572","382","453.05","112.19","17.34","69.66","652.24","25","15","246.4","53.5","119.2","73.7","0.6","107.7","437.3","7","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",16,"69","69","682","501","276.57","135.89","22.16","82.11","516.73","61","0","286.0","64.5","137.2","84.3","0.0","169.4","457.2","12","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",17,"67","67","712","435","246.33","139.36","23.53","92.88","502.10","63","1","304.5","68.4","143.1","93.0","0.0","36.0","340.7","4","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",18,"48","48","443","313","241.88","89.42","18.59","66.62","416.51","39","0","227.8","57.1","96.1","74.6","0.0","96.3","324.5","3","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",19,"40","40","360","251","81.20","70.78","19.54","45.51","217.03","40","0","179.7","61.1","70.9","47.7","8.5","163.4","354.7","2","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",20,"33","33","324","221","49.18","59.33","9.61","31.03","149.15","33","0","148.6","53.4","60.2","35.0","0.0","192.7","461.9","1","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",21,"43","43","484","310","115.36","75.78","13.15","46.78","251.07","42","0","177.2","59.7","73.4","44.1","0.0","113.3","351.6","0","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",22,"36","36","344","224","144.59","63.36","10.93","36.94","255.82","34","0","146.6","42.0","65.7","38.9","0.5","81.4","259.1","2","","","","","","0","0","0","0.00","0.00"
"2025-05-08","동탄점",23,"25","25","258","171","59.85","56.89","8.13","36.75","161.62","22","1","13.8","32.5","0.0","-18.7","5.1","-21.9","-1.1","0","","","","","","0","0","0","0.00","0.00"
"2025-05-08","마포상암점",0,"","","","","","","","","","","","5.2","2.4","0.9","1.9","0.0","0.0","5.2","","","","","","","","","","",""
"2025-05-08","마포상암점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","마포상암점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","마포상암점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","마포상암점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","마포상암점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","18.2","","","","","","","","","","",""
"2025-05-08","마포상암점",6,"","","","","","","","","","","","0.1","0.1","0.0","0.0","353.5","14.5","397.0","","","","","","","","","","",""
"2025-05-08","마포상암점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","108.6","1.7","110.3","","","","","","","","","","",""
"2025-05-08","마포상암점",8,"15","15","151","103","96.90","25.61","6.45","14.21","143.17","11","1","69.2","29.2","25.6","14.4","123.0","17.0","216.2","15","6.95","6.72","4.83","15.60","34.13","8","3","7","7.68","17.67"
"2025-05-08","마포상암점",9,"31","31","335","202","114.33","59.63","13.84","40.70","228.50","30","0","135.6","35.3","59.8","40.5","102.7","27.4","276.7","10","12.25","4.26","1.81","13.22","31.14","6","4","25","2.49","11.44"
"2025-05-08","마포상암점",10,"29","29","301","203","117.06","61.55","8.30","40.95","227.86","24","2","115.7","34.4","50.9","30.4","0.1","16.7","211.3","4","10.05","4.47","1.76","12.46","28.76","6","4","23","4.18","9.52"
"2025-05-08","마포상암점",11,"26","26","217","153","142.54","45.39","8.28","36.21","232.42","22","0","131.7","37.0","49.8","44.9","0.0","16.7","225.3","1","9.20","4.87","1.39","13.71","29.19","6","4","20","3.76","7.83"
"2025-05-08","마포상암점",12,"25","25","203","142","44.30","43.24","8.74","30.98","127.26","25","0","121.8","40.6","48.5","32.7","1.6","54.8","178.6","0","6.67","4.37","0.72","13.04","24.81","1","0","24","0.34","6.22"
"2025-05-08","마포상암점",13,"16","16","142","112","13.59","30.08","4.89","26.41","74.97","16","0","79.1","25.7","30.1","23.3","0.0","103.9","183.1","1","8.27","3.85","0.57","11.63","24.33","0","0","16","0.00","7.46"
"2025-05-08","마포상암점",14,"15","15","120","86","16.36","24.70","5.65","21.39","68.10","15","0","70.5","21.2","24.4","24.9","0.1","110.0","180.9","1","7.41","5.36","0.43","12.65","25.87","0","0","15","0.00","8.25"
"2025-05-08","마포상암점",15,"25","25","247","153","34.26","37.51","8.65","30.36","110.78","25","0","106.5","41.9","35.1","29.5","0.0","75.6","243.9","3","9.91","5.16","0.77","13.61","29.47","1","0","24","0.64","11.13"
"2025-05-08","마포상암점",16,"38","38","358","254","57.64","54.07","10.78","40.68","163.17","38","0","140.9","41.5","57.2","42.2","0.0","66.6","207.9","5","6.76","5.06","0.90","14.36","27.10","0","0","38","0.00","7.54"
"2025-05-08","마포상암점",17,"47","47","415","294","121.63","80.30","10.52","64.56","277.01","47","0","182.4","40.8","80.1","61.5","0.8","48.7","291.8","4","5.96","6.82","1.47","14.41","28.68","3","1","44","2.02","7.50"
"2025-05-08","마포상암점",18,"45","45","350","275","34.55","62.77","11.27","56.66","165.25","45","0","172.6","50.6","60.9","61.1","0.0","62.3","235.6","4","9.25","4.77","0.81","16.81","31.66","3","0","42","1.47","11.21"
"2025-05-08","마포상암점",19,"61","61","546","375","213.85","95.20","17.04","81.45","407.54","57","1","200.5","46.9","81.1","72.5","0.0","19.9","310.1","6","15.40","7.16","1.02","14.65","38.24","2","1","59","2.03","16.50"
"2025-05-08","마포상암점",20,"36","36","337","222","72.61","60.98","8.96","44.85","187.40","35","0","196.5","66.3","76.1","54.1","0.0","37.8","300.6","2","10.00","9.06","1.03","14.89","34.99","3","1","33","0.87","15.21"
"2025-05-08","마포상암점",21,"45","45","425","285","75.83","71.58","13.59","57.32","218.32","45","0","191.3","67.4","69.1","54.8","0.0","43.2","235.2","2","7.27","7.05","1.05","14.43","29.82","3","0","42","2.34","10.33"
"2025-05-08","마포상암점",22,"39","39","321","240","22.82","54.60","10.94","42.79","131.15","39","0","181.6","73.3","58.6","49.7","0.0","31.4","245.8","0","6.75","5.75","1.06","12.21","25.80","1","0","38","0.07","9.40"
"2025-05-08","마포상암점",23,"34","34","267","204","16.86","43.58","9.68","34.67","104.79","34","0","-13.4","-35.4","-14.0","36.0","0.0","37.0","23.9","0","8.18","7.74","1.05","13.07","30.05","0","0","34","0.00","13.25"
"2025-05-08","부산남구점",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산남구점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산남구점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산남구점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산남구점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산남구점",5,"","","","","","","","","","","","0.2","0.2","0.0","0.0","0.0","33.0","33.2","","","","","","","","","","",""
"2025-05-08","부산남구점",6,"","","","","","","","","","","","0.1","0.1","0.0","0.0","148.9","0.0","149.5","","","","","","","","","","",""
"2025-05-08","부산남구점",7,"","","","","","","","","","","","2.0","2.0","0.0","0.0","241.6","9.5","253.1","","","","","","","","","","",""
"2025-05-08","부산남구점",8,"9","9","46","36","20.46","9.97","3.95","8.55","42.93","9","0","27.6","9.0","10.0","8.6","110.7","78.7","217.3","9","6.87","5.11","0.95","11.99","24.94","2","0","7","1.03","9.58"
"2025-05-08","부산남구점",9,"27","29","203","161","73.45","41.08","10.30","39.29","164.12","29","0","104.5","25.2","42.0","37.3","0.0","117.6","232.1","12","6.00","3.56","0.89","12.11","22.58","3","1","26","2.10","4.61"
"2025-05-08","부산남구점",10,"18","18","143","111","56.20","28.00","6.37","27.48","118.05","18","0","89.4","29.9","27.8","31.7","0.0","126.5","305.1","2","6.55","3.04","1.07","11.85","22.53","4","3","14","3.14","4.81"
"2025-05-08","부산남구점",11,"15","15","154","101","32.54","24.86","5.01","21.55","83.96","15","0","58.8","14.3","24.8","19.7","0.0","52.3","172.1","2","8.12","3.16","1.79","10.14","23.22","0","0","15","0.00","5.69"
"2025-05-08","부산남구점",12,"25","25","208","140","30.38","31.88","7.76","26.26","96.28","25","0","78.5","19.9","32.0","26.6","0.0","39.3","117.9","0","8.09","2.72","0.52","10.94","22.28","1","0","24","2.06","7.35"
"2025-05-08","부산남구점",13,"22","23","192","134","59.37","36.41","6.10","31.70","133.58","23","0","93.0","22.3","36.5","34.2","0.0","89.4","182.4","0","7.14","2.49","0.55","10.28","20.49","1","0","22","0.13","4.03"
"2025-05-08","부산남구점",14,"20","20","205","155","54.50","47.10","8.18","33.85","143.63","19","0","94.5","18.0","44.8","31.7","0.0","89.1","183.9","0","7.63","4.03","0.83","10.22","22.73","1","1","19","0.96","4.78"
"2025-05-08","부산남구점",15,"19","19","149","106","51.38","28.53","4.72","25.50","110.13","19","0","77.7","18.1","30.8","28.8","0.0","97.4","179.3","1","7.70","2.25","0.75","11.79","22.52","3","2","16","1.20","5.18"
"2025-05-08","부산남구점",16,"39","39","309","215","143.59","55.27","11.15","38.46","248.47","39","0","124.8","36.1","53.6","35.1","0.0","35.8","191.2","2","8.57","5.84","1.13","13.66","29.22","3","1","36","2.76","8.96"
"2025-05-08","부산남구점",17,"30","31","202","158","67.19","43.09","9.51","24.98","144.77","31","0","118.8","45.0","44.9","28.9","0.0","112.3","239.6","3","9.31","5.55","1.53","15.13","31.52","2","2","29","0.20","10.91"
"2025-05-08","부산남구점",18,"39","43","380","266","200.75","64.41","11.52","42.69","319.37","41","0","160.8","53.9","64.5","42.4","0.0","52.5","293.8","4","14.24","6.28","1.24","13.49","35.27","2","1","41","3.33","13.92"
"2025-05-08","부산남구점",19,"38","43","380","246","146.54","65.28","12.95","35.58","260.35","43","0","152.5","58.2","59.5","34.8","0.0","56.7","290.7","0","12.55","6.88","0.90","12.34","32.66","0","0","43","0.00","13.36"
"2025-05-08","부산남구점",20,"34","36","330","206","111.49","48.36","12.26","29.05","201.16","36","0","129.8","44.4","49.6","35.8","0.0","60.1","201.5","0","9.02","6.65","1.17","11.25","28.10","3","0","33","2.20","11.21"
"2025-05-08","부산남구점",21,"29","30","263","180","41.82","46.85","8.00","29.58","126.25","30","0","120.1","32.8","51.7","35.6","0.0","74.5","194.6","3","8.54","5.06","1.24","14.19","29.04","2","1","28","1.54","10.19"
"2025-05-08","부산남구점",22,"24","24","214","152","17.64","37.33","6.85","27.65","89.47","24","0","91.4","24.8","37.4","29.2","0.0","78.2","169.7","1","8.92","4.93","0.57","9.58","24.03","0","0","24","0.00","10.15"
"2025-05-08","부산남구점",23,"10","11","113","70","3.46","15.07","2.76","9.31","30.60","11","0","-18.6","16.4","-44.4","9.4","0.0","12.9","-5.7","0","6.73","3.01","0.59","7.87","18.22","0","0","11","0.00","6.74"
"2025-05-08","부산동래점",0,"","","","","","","","","","","","10.7","5.8","2.3","2.6","0.7","14.2","25.6","","9.42","9.48","1.47","8.85","29.25","","","","",""
"2025-05-08","부산동래점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산동래점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산동래점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산동래점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","부산동래점",5,"","","","","","","","","","","","0.3","0.3","0.0","0.0","67.3","3.9","71.6","","","","","","","","","","",""
