"CENTER_NAME","실사명","SKU_CODE","구분","계획 UNIT","실사 UNIT"
"인천부평점","품질지킴이_품관실사_4주차(3)","A21021981","품질관리팀","12","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","A21022112","품질관리팀","6","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","A21022232","품질관리팀","39","39"
"인천부평점","품질지킴이_품관실사_4주차(3)","A21022288","품질관리팀","6","6"
"인천부평점","품질지킴이_품관실사_4주차(3)","A21022359","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","A21022364","품질관리팀","6","6"
"인천부평점","품질지킴이_품관실사_4주차(3)","A21022463","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","A21022474","품질관리팀","5","5"
"인천부평점","품질지킴이_품관실사_4주차(3)","A22000079","품질관리팀","7","7"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000083","품질관리팀","18","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000102","품질관리팀","6","4"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000182","품질관리팀","6","6"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000189","품질관리팀","5","5"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000209","품질관리팀","3","3"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000213","품질관리팀","4","4"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000214","품질관리팀","5","3"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000320","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000324","품질관리팀","3","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000335","품질관리팀","3","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000336","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000338","품질관리팀","6","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000548","품질관리팀","6","5"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000670","품질관리팀","19","19"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000672","품질관리팀","6","6"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000686","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000687","품질관리팀","9","5"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000712","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000765","품질관리팀","8","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000787","품질관리팀","8","9"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000796","품질관리팀","1","0"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0000999","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001100","품질관리팀","12","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001106","품질관리팀","14","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001372","품질관리팀","6","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001374","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001375","품질관리팀","2","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001376","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001392","품질관리팀","2","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001400","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001945","품질관리팀","5","5"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0001946","품질관리팀","5","5"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002334","품질관리팀","6","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002359","품질관리팀","3","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002363","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002443","품질관리팀","8","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002576","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002606","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002814","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002865","품질관리팀","2","2"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0002923","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003196","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003260","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003322","품질관리팀","11","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003418","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003451","품질관리팀","5","5"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003606","품질관리팀","4","2"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003607","품질관리팀","7","1"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003608","품질관리팀","3","3"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003609","품질관리팀","13","0"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003698","품질관리팀","2","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003699","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003700","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003783","품질관리팀","5","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003786","품질관리팀","5","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003787","품질관리팀","4","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003845","품질관리팀","14","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003925","품질관리팀","5","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003936","품질관리팀","2","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003956","품질관리팀","10","52"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003957","품질관리팀","8","8"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003958","품질관리팀","10","10"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0003981","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0004177","품질관리팀","5","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0004325","품질관리팀","5","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0004326","품질관리팀","1","NULL"
"인천부평점","품질지킴이_품관실사_4주차(3)","S0004445","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20000086","품질관리팀","23","25"
"평택점","품질지킴이_품관실사_4주차(3)","A20000089","품질관리팀","9","8"
"평택점","품질지킴이_품관실사_4주차(3)","A20000090","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","A20000169","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20000576","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","A20000741","품질관리팀","14","14"
"평택점","품질지킴이_품관실사_4주차(3)","A20000742","품질관리팀","8","7"
"평택점","품질지킴이_품관실사_4주차(3)","A20000882","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20000937","품질관리팀","48","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20001204","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20001341","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","A20001539","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20001787","품질관리팀","11","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20001947","품질관리팀","5","0"
"평택점","품질지킴이_품관실사_4주차(3)","A20002000","품질관리팀","2","2"
"평택점","품질지킴이_품관실사_4주차(3)","A20002174","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20002175","품질관리팀","7","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20002190","품질관리팀","5","4"
"평택점","품질지킴이_품관실사_4주차(3)","A20002191","품질관리팀","7","6"
"평택점","품질지킴이_품관실사_4주차(3)","A20002535","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","A20002555","품질관리팀","2","2"
"평택점","품질지킴이_품관실사_4주차(3)","A20002559","품질관리팀","4","3"
"평택점","품질지킴이_품관실사_4주차(3)","A20002598","품질관리팀","5","5"
"평택점","품질지킴이_품관실사_4주차(3)","A20002599","품질관리팀","4","3"
"평택점","품질지킴이_품관실사_4주차(3)","A20002750","품질관리팀","14","14"
"평택점","품질지킴이_품관실사_4주차(3)","A20003019","품질관리팀","24","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20003140","품질관리팀","7","7"
"평택점","품질지킴이_품관실사_4주차(3)","A20003141","품질관리팀","5","5"
"평택점","품질지킴이_품관실사_4주차(3)","A20003142","품질관리팀","5","0"
"평택점","품질지킴이_품관실사_4주차(3)","A20003933","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A20003951","품질관리팀","11","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21001678","품질관리팀","23","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21002120","품질관리팀","7","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21002381","품질관리팀","16","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21002876","품질관리팀","20","20"
"평택점","품질지킴이_품관실사_4주차(3)","A21002884","품질관리팀","60","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21003223","품질관리팀","6","6"
"평택점","품질지킴이_품관실사_4주차(3)","A21003608","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21003717","품질관리팀","7","7"
"평택점","품질지킴이_품관실사_4주차(3)","A21004022","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21004074","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21004315","품질관리팀","11","10"
"평택점","품질지킴이_품관실사_4주차(3)","A21004316","품질관리팀","7","7"
"평택점","품질지킴이_품관실사_4주차(3)","A21004348","품질관리팀","18","18"
"평택점","품질지킴이_품관실사_4주차(3)","A21004636","품질관리팀","20","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21005039","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21005491","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21005619","품질관리팀","9","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21005843","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","A21006178","품질관리팀","8","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21006358","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21006456","품질관리팀","10","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21007105","품질관리팀","12","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21007488","품질관리팀","8","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21007503","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21007617","품질관리팀","12","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21007784","품질관리팀","7","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21008548","품질관리팀","12","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21009150","품질관리팀","11","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21009354","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21009661","품질관리팀","22","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21009780","품질관리팀","10","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21010797","품질관리팀","15","15"
"평택점","품질지킴이_품관실사_4주차(3)","A21011009","품질관리팀","19","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21011637","품질관리팀","7","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21011734","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21011859","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21011964","품질관리팀","7","7"
"평택점","품질지킴이_품관실사_4주차(3)","A21011965","품질관리팀","5","5"
"평택점","품질지킴이_품관실사_4주차(3)","A21011966","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","A21012184","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21012449","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21012454","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21012509","품질관리팀","8","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21012622","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21012623","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21012624","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21013024","품질관리팀","16","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21013050","품질관리팀","12","12"
"평택점","품질지킴이_품관실사_4주차(3)","A21013322","품질관리팀","9","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21013492","품질관리팀","8","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21013521","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21013952","품질관리팀","20","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014454","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014455","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014497","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014780","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014812","품질관리팀","13","13"
"평택점","품질지킴이_품관실사_4주차(3)","A21014813","품질관리팀","9","4"
"평택점","품질지킴이_품관실사_4주차(3)","A21014814","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014815","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014816","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014850","품질관리팀","9","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014932","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21014986","품질관리팀","4","3"
"평택점","품질지킴이_품관실사_4주차(3)","A21015000","품질관리팀","7","7"
"평택점","품질지킴이_품관실사_4주차(3)","A21015462","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21015536","품질관리팀","10","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21015568","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","A21016103","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21016292","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21016482","품질관리팀","8","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21016930","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21016932","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21016934","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21016945","품질관리팀","8","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21016995","품질관리팀","18","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21017173","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","A21017191","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21017414","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","A21017485","품질관리팀","2","2"
"평택점","품질지킴이_품관실사_4주차(3)","A21017623","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","A21017624","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","A21017662","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21017751","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21017771","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21017843","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21017854","품질관리팀","6","5"
"평택점","품질지킴이_품관실사_4주차(3)","A21017881","품질관리팀","15","15"
"평택점","품질지킴이_품관실사_4주차(3)","A21017889","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21017923","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21017924","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21018134","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21018574","품질관리팀","10","10"
"평택점","품질지킴이_품관실사_4주차(3)","A21018575","품질관리팀","2","1"
"평택점","품질지킴이_품관실사_4주차(3)","A21018648","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21018724","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21018965","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21019099","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","A21019164","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21019321","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21019435","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21019582","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21019619","품질관리팀","3","2"
"평택점","품질지킴이_품관실사_4주차(3)","A21019867","품질관리팀","4","2"
"평택점","품질지킴이_품관실사_4주차(3)","A21019974","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21020163","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21020215","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21020527","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21020821","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21020915","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21021091","품질관리팀","28","28"
"평택점","품질지킴이_품관실사_4주차(3)","A21021193","품질관리팀","9","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21021339","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","A21021492","품질관리팀","7","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21021497","품질관리팀","18","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21021701","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21021851","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21021956","품질관리팀","10","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21021981","품질관리팀","12","9"
"평택점","품질지킴이_품관실사_4주차(3)","A21022042","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","A21022112","품질관리팀","8","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21022232","품질관리팀","35","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21022288","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21022359","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21022364","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A21022474","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","A22000079","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000083","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000102","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000182","품질관리팀","7","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000189","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000209","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000213","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000214","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000320","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000324","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000332","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000335","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000336","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000338","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000548","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000557","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000670","품질관리팀","57","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000672","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000686","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","S0000687","품질관리팀","9","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000712","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000765","품질관리팀","7","7"
"평택점","품질지킴이_품관실사_4주차(3)","S0000787","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000796","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0000999","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","S0001100","품질관리팀","4","1"
"평택점","품질지킴이_품관실사_4주차(3)","S0001106","품질관리팀","10","9"
"평택점","품질지킴이_품관실사_4주차(3)","S0001372","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0001374","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0001376","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0001400","품질관리팀","3","1"
"평택점","품질지킴이_품관실사_4주차(3)","S0001945","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0001946","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0002334","품질관리팀","10","10"
"평택점","품질지킴이_품관실사_4주차(3)","S0002359","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0002363","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0002443","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","S0002576","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","S0002606","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0002814","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0002865","품질관리팀","2","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0002923","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003196","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003260","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003322","품질관리팀","7","1"
"평택점","품질지킴이_품관실사_4주차(3)","S0003418","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","S0003451","품질관리팀","5","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003606","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003607","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003608","품질관리팀","4","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003609","품질관리팀","9","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003685","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003699","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003783","품질관리팀","5","4"
"평택점","품질지킴이_품관실사_4주차(3)","S0003786","품질관리팀","3","3"
"평택점","품질지킴이_품관실사_4주차(3)","S0003787","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","S0003845","품질관리팀","16","15"
"평택점","품질지킴이_품관실사_4주차(3)","S0003925","품질관리팀","3","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003956","품질관리팀","12","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003957","품질관리팀","11","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003958","품질관리팀","6","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0003981","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0004177","품질관리팀","4","4"
"평택점","품질지킴이_품관실사_4주차(3)","S0004325","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0004326","품질관리팀","1","NULL"
"평택점","품질지킴이_품관실사_4주차(3)","S0004445","품질관리팀","1","1"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20000262","품질관리팀","11","NULL"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20000508","품질관리팀","16","NULL"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20000591","품질관리팀","5","1"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20000683","품질관리팀","9","0"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20000732","품질관리팀","4","NULL"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20000757","품질관리팀","5","3"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20000993","품질관리팀","1","1"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20001092","품질관리팀","2","2"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20001144","품질관리팀","3","3"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20001206","품질관리팀","12","5"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20001380","품질관리팀","5","2"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20001705","품질관리팀","20","17"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20001709","품질관리팀","8","7"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20002075","품질관리팀","4","4"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20002170","품질관리팀","33","5"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20002253","품질관리팀","47","45"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20002258","품질관리팀","16","15"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20002606","품질관리팀","20","18"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20002655","품질관리팀","1","NULL"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20002850","품질관리팀","1","1"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20003134","품질관리팀","2","2"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20003175","품질관리팀","3","NULL"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20003356","품질관리팀","4","NULL"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20003498","품질관리팀","6","6"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20003851","품질관리팀","6","6"
"강남논현점","품질지킴이_품관실사_4주차(4)","A20004095","품질관리팀","14","9"
