"ORDER_DATE","CENTER_NAME","실사명","SKU_CODE","구분","계획 UNIT","실사 UNIT","confirmed","confirmed_date","inspected_total_quantity"
"2025-03-17","강서화곡점","보증30일실사_1","A21003191","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21003292","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21003293","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21003294","보증","31","31","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21003589","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21003598","보증","236","236","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21003608","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21003624","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21003997","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21004022","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21004202","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21004529","보증","22","22","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21004645","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005029","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005030","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005036","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005197","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005309","보증","18","18","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005310","보증","22","22","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005311","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005314","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005389","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005467","보증","41","41","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005490","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005491","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005634","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005637","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005645","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005651","보증","20","20","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005652","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005657","보증","128","128","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005746","보증","16","16","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21005800","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006029","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006030","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006080","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006144","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006168","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006169","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006176","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006480","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006497","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006502","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21006954","보증","23","23","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21007105","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21007395","보증","84","84","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21007492","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21007818","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21007821","보증","163","163","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21007855","보증","101","101","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21007879","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21008041","보증","36","36","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21008489","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21008574","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21008575","보증","35","35","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21008647","보증","23","23","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21009103","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21009776","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21009873","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010194","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010213","보증","40","40","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010240","보증","26","26","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010241","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010243","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010244","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010282","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010283","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010287","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010296","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010306","보증","18","18","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010308","보증","21","21","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010312","보증","19","19","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010349","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010351","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010375","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010397","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010421","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010423","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010442","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010452","보증","20","20","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010459","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010460","보증","24","24","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010461","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010463","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010464","보증","42","42","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010465","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010475","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010483","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010484","보증","9","9","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010526","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010545","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010546","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010548","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010568","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010585","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010610","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010620","보증","23","23","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010621","보증","38","38","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010625","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010635","보증","238","238","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010719","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010804","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010808","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010831","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010864","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010896","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010897","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010898","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010906","보증","43","43","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010908","보증","17","17","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010910","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010912","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21010913","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011006","보증","22","22","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011007","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011009","보증","19","19","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011016","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011021","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011023","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011027","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011032","보증","18","18","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011077","보증","30","30","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011088","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011099","보증","19","19","0",null,null
"2025-03-17","강서화곡점","보증30일실사_1","A21011108","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011131","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011132","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011137","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011140","보증","9","9","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011180","보증","22","22","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011181","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011196","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011200","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011201","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011240","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011243","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011246","보증","21","21","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011270","보증","53","53","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011271","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011278","보증","43","43","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011320","보증","17","17","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011324","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011382","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011383","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011384","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011386","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011387","보증","17","17","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011389","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011390","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011398","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011403","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011408","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011475","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011476","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011496","보증","27","27","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011501","보증","53","53","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011503","보증","24","24","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011505","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011506","보증","18","18","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011513","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011529","보증","44","44","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011534","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011567","보증","24","24","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011595","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011596","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011602","보증","22","22","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011604","보증","126","126","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011614","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011637","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011644","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011658","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011684","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011699","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011700","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011701","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011715","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011732","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011734","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011751","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011754","보증","19","19","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011781","보증","37","37","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011782","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011788","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011790","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011792","보증","19","19","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011837","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011847","보증","9","9","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011853","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011857","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011859","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011862","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011903","보증","35","35","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011905","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011906","보증","30","30","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011952","보증","70","70","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011956","보증","9","9","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21011992","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012018","보증","16","16","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012054","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012080","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012089","보증","32","32","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012091","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012105","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012209","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012366","보증","28","28","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012367","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012371","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012401","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012404","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012447","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012449","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012453","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012455","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012506","보증","22","22","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012523","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012593","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012622","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012623","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012624","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012626","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012643","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012705","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012708","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012736","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012772","보증","41","41","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012773","보증","9","9","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012790","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21012805","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013024","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013034","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013089","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013092","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013093","보증","19","19","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013201","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013202","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013309","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013660","보증","9","9","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013700","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013825","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013857","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013871","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013893","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013916","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013918","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21013935","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014075","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014135","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014307","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014308","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014317","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014330","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014331","보증","14","14","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014437","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014451","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014453","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014454","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014455","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014501","보증","61","61","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014538","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014569","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014615","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014660","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014773","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014774","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014814","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014815","보증","6","6","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014816","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21014850","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015060","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015063","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015090","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015281","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015284","보증","9","9","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015328","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015347","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015397","보증","50","50","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015503","보증","18","18","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015513","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015606","보증","7","7","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015659","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015660","보증","8","8","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015803","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015918","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015934","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21015952","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016006","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016014","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016435","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016465","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016482","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016541","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016730","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016945","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21016996","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017154","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017363","보증","23","23","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017364","보증","9","9","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017365","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017366","보증","30","30","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017395","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017599","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017614","보증","60","60","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017724","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017771","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017889","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21017911","보증","10","10","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018061","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018176","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018229","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018249","보증","13","13","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018351","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018356","보증","15","15","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018386","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018387","보증","5","5","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018388","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018600","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018601","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018602","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018604","보증","28","28","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018620","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018624","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018627","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018648","보증","4","4","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018705","보증","16","16","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018732","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018787","보증","2","2","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018793","보증","12","12","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018830","보증","11","11","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018839","보증","1","1","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018840","보증","3","3","0",null,null
"2025-03-17","강서화곡점","보증30일실사_2","A21018843","보증","2","2","0",null,null
